sci_job_id;project_id;sum
5;5914;4194,03
6;5914;2916,66
1;5915;4038,69
2;5915;3426,69
3;5915;5918,59
4;5915;3264,25
5;5915;5004,43
6;5915;3347,21
1;5916;2779,02
2;5916;4370,95
3;5916;2533,38
4;5916;3937,09
5;5916;5584,53
6;5916;2227,08
1;5917;4970,55
2;5917;1508,23
3;5917;1767,91
4;5917;3234,45
5;5917;2521,86
6;5917;1421,15
1;5918;3766,87
2;5918;3483,17
3;5918;3704,1
4;5918;4713,43
5;5918;3555,44
6;5918;3599,92
1;5919;4455,48
2;5919;5149,75
3;5919;4037,21
4;5919;5827,63
5;5919;1430,43
6;5919;4161,86
1;5920;3494,18
2;5920;1799,83
3;5920;5077,11
4;5920;5497,19
5;5920;4993,64
6;5920;4536,86
1;5921;2517,86
2;5921;4047,72
3;5921;4641,72
4;5921;4351,46
5;5921;1499,1
6;5921;5885,98
1;5922;1702,78
2;5922;1268,27
3;5922;1529,94
4;5922;3608,61
5;5922;2723,71
6;5922;3207,66
1;5923;4511,7
2;5923;1311,27
3;5923;5465,89
4;5923;5746,25
5;5923;5916,57
6;5923;5911,58
1;5924;1788,82
2;5924;5961,07
3;5924;1242,47
4;5924;5845
5;5924;5242,14
6;5924;2085,78
1;5925;1617,28
2;5925;1453,49
3;5925;5133,62
4;5925;2810,43
5;5925;5104,38
6;5925;5529,19
1;5926;1171,69
2;5926;3941,02
3;5926;1569,72
4;5926;3434,74
5;5926;4750,79
6;5926;5660,69
1;5927;1713,31
2;5927;4390,04
3;5927;2255,17
4;5927;4029,12
5;5927;4387
6;5927;2643,21
1;5928;1647,21
2;5928;2799
3;5928;1059,04
4;5928;1040,97
5;5928;2322,77
6;5928;3116,76
1;5929;1588,8
2;5929;5066,83
3;5929;4867,18
4;5929;1874,9
5;5929;1370,71
6;5929;4933,1
1;5930;1575,97
2;5930;4391,21
3;5930;5126,6
4;5930;5064,63
5;5930;1773,42
6;5930;5467,89
1;5931;2512,59
2;5931;3022,22
3;5931;2842,77
4;5931;5309,02
5;5931;2077,81
6;5931;2065,84
1;5932;5195,21
2;5932;4582,77
3;5932;2386,16
4;5932;4765,47
5;5932;1507,55
6;5932;4731,28
1;5933;3759,94
2;5933;2906,43
3;5933;3424,02
4;5933;1883,35
5;5933;1395,05
6;5933;2665,9
1;5934;3768,79
2;5934;1248,5
3;5934;5434,42
4;5934;4786,88
5;5934;2054,8
6;5934;3699,68
1;5935;3568,39
2;5935;4021,92
3;5935;2847,46
4;5935;2201,8
5;5935;2069,76
6;5935;2198,72
1;5936;3785,67
2;5936;3755,05
3;5936;4179
4;5936;2772,72
5;5936;4157,47
6;5936;5769,58
1;5937;1621,05
2;5937;4806,64
3;5937;1542,53
4;5937;2906,78
5;5937;1344,64
6;5937;5964,07
1;5938;1016,82
2;5938;4835,81
3;5938;3468,91
4;5938;2335,04
5;5938;5970,41
6;5938;2596,51
1;5939;3625,82
2;5939;2890,51
3;5939;3854,1
4;5939;3730,66
5;5939;3968,73
6;5939;1273,24
1;5940;4406,78
2;5940;2068,91
3;5940;2000,58
4;5940;4890,83
5;5940;4459,9
6;5940;2940,8
1;5941;5010,13
2;5941;1681,37
3;5941;2187,57
4;5941;4615,37
5;5941;1980,75
6;5941;1757,67
1;5942;1697,42
2;5942;2513,11
3;5942;5485,43
4;5942;3130,46
5;5942;3900,21
6;5942;3372,23
1;5943;3038,85
2;5943;3682,41
3;5943;3030,82
4;5943;2016,64
5;5943;3137,91
6;5943;2638,48
1;5944;4812,1
2;5944;3665,03
3;5944;2000,85
4;5944;5556,8
5;5944;1443,44
6;5944;4493,67
1;5945;2175,24
2;5945;1450,07
3;5945;3001,04
4;5945;3206,07
5;5945;2356,68
6;5945;3736,47
1;5946;3725,72
2;5946;3463,42
3;5946;4908,71
4;5946;2870,56
5;5946;4332,3
6;5946;3909,69
1;5947;1422,01
2;5947;1812,16
3;5947;5953,34
4;5947;1828,53
5;5947;1852,36
6;5947;1672,47
1;5948;2801,31
2;5948;1313,43
3;5948;5904,23
4;5948;2465,9
5;5948;5895,08
6;5948;1434,26
1;5949;1239,24
2;5949;3727,62
3;5949;3691,9
4;5949;4634,82
5;5949;5613,77
6;5949;4616,49
1;5950;2569,14
2;5950;2444,58
3;5950;5989,3
4;5950;4937,23
5;5950;2958,43
6;5950;5258,56
1;5951;3134,6
2;5951;3521,87
3;5951;5625,68
4;5951;1891,8
5;5951;5486,25
6;5951;1170,58
1;5952;1601,01
2;5952;5386,85
3;5952;5480,32
4;5952;4705,66
5;5952;2122,46
6;5952;2913,68
1;5953;5933,97
2;5953;1314,42
3;5953;1697,39
4;5953;1620,34
5;5953;5855,18
6;5953;4647,85
1;5954;5293,51
2;5954;3170,74
3;5954;3639,05
4;5954;5939,03
5;5954;1966,49
6;5954;1822,8
1;5955;4855,01
2;5955;1915,02
3;5955;1323,52
4;5955;2982,45
5;5955;5947,35
6;5955;5972,68
1;5956;3807,83
2;5956;4864,15
3;5956;3853,71
4;5956;3308,04
5;5956;2863,76
6;5956;3140,62
1;5957;3331,5
2;5957;3922,31
3;5957;2440,62
4;5957;2589,51
5;5957;4873,81
6;5957;4763,2
1;5958;3467,18
2;5958;2805,32
3;5958;3524,6
4;5958;1276,16
5;5958;1052,24
6;5958;1412,3
1;5959;1306,36
2;5959;5947,95
3;5959;1133,6
4;5959;5818,93
5;5959;1758,96
6;5959;1265,02
1;5960;3751,34
2;5960;3433,37
3;5960;4751,15
4;5960;3270,9
5;5960;3146,17
6;5960;4915,29
1;5961;5650,85
2;5961;3969,43
3;5961;2791,04
4;5961;3171,14
5;5961;2341,65
6;5961;3392,56
1;5962;1534,43
2;5962;5861,67
3;5962;5432,29
4;5962;3262,36
5;5962;4611,3
6;5962;2395,17
1;5963;4603,52
2;5963;4870,86
3;5963;4552,91
4;5963;5331,49
5;5963;1485,47
6;5963;4943,31
1;5964;5681,4
2;5964;3098,99
3;5964;5260,79
4;5964;1336,3
5;5964;3984,87
6;5964;5982,35
1;5965;1730,98
2;5965;3969,54
3;5965;4865,69
4;5965;2146,32
5;5965;1303,86
6;5965;5118,85
1;5966;3810,03
2;5966;4139,97
3;5966;1628,11
4;5966;5816,53
5;5966;1424,29
6;5966;5585,18
1;5967;3933,32
2;5967;5896,06
3;5967;5052,6
4;5967;3127,7
5;5967;2536,35
6;5967;1201,23
1;5968;3907,24
2;5968;3818,02
3;5968;1024,11
4;5968;2715,26
5;5968;4150,98
6;5968;1339,14
1;5969;5566,5
2;5969;4063,27
3;5969;3919,97
4;5969;1424,5
5;5969;5028,58
6;5969;1075,52
1;5970;1423,81
2;5970;3787,11
3;5970;1597,04
4;5970;3393,92
5;5970;2955,54
6;5970;5416,46
1;5971;2779
2;5971;3835,27
3;5971;3343,64
4;5971;3472,58
5;5971;1355,59
6;5971;4963,55
1;5972;5790,34
2;5972;2264,61
3;5972;3313,34
4;5972;4464,08
5;5972;1727,19
6;5972;2736,03
1;5973;4503,44
2;5973;3142,21
3;5973;1620,95
4;5973;4165,95
5;5973;4753,26
6;5973;5976,64
1;5974;2314,2
2;5974;2662,66
3;5974;4928,04
4;5974;2379,99
5;5974;5843,13
6;5974;3944,17
1;5975;3380,64
2;5975;4911,92
3;5975;3719,66
4;5975;4299,71
5;5975;3529,08
6;5975;3269,19
1;5976;1430,26
2;5976;5634,94
3;5976;5934,8
4;5976;1274,07
5;5976;4447,01
6;5976;4119,93
1;5977;4317,4
2;5977;4973,85
3;5977;5484,72
4;5977;1070,11
5;5977;2231,63
6;5977;4787,4
1;5978;2616,1
2;5978;5344,65
3;5978;5068,53
4;5978;1831,83
5;5978;2696,73
6;5978;5739,65
1;5979;2468,7
2;5979;2694,19
3;5979;5734,7
4;5979;1173,34
5;5979;4738,27
6;5979;1194,12
1;5980;2696,51
2;5980;4661,07
3;5980;2452,02
4;5980;2923,26
5;5980;1228,59
6;5980;1691,83
1;5981;1174,64
2;5981;1394,79
3;5981;5891,27
4;5981;4392,02
5;5981;4371,68
6;5981;4498,72
1;5982;2385,1
2;5982;4684,76
3;5982;1821,58
4;5982;4213,75
5;5982;3094,5
6;5982;5050,28
1;5983;1406,06
2;5983;3489,31
3;5983;1527,68
4;5983;1529,3
5;5983;5290,53
6;5983;3440,25
1;5984;1951,81
2;5984;3092,68
3;5984;2717,88
4;5984;5609,1
5;5984;3341,57
6;5984;1095,88
1;5985;4709,62
2;5985;1520,32
3;5985;1503,98
4;5985;4877,39
5;5985;3343,02
6;5985;4336,09
1;5986;2013,05
2;5986;3774,04
3;5986;4709,51
4;5986;5393,09
5;5986;4724,95
6;5986;5190,5
1;5987;3586,06
2;5987;1275,74
3;5987;2663,64
4;5987;3594,48
5;5987;4376,51
6;5987;5380,72
1;5988;1966,68
2;5988;5071,3
3;5988;2640,37
4;5988;4255,51
5;5988;1726,51
6;5988;4951,53
1;5989;4786,33
2;5989;5115,55
3;5989;1499,78
4;5989;1647,89
5;5989;1751,94
6;5989;1083,99
1;5990;4115,68
2;5990;2168,19
3;5990;4472,23
4;5990;3489,89
5;5990;3051,5
6;5990;4244,51
1;5991;2062,08
2;5991;3476,15
3;5991;5464,61
4;5991;5836,9
5;5991;2532,45
6;5991;3530,99
1;5992;5177,6
2;5992;2133,52
3;5992;2952,12
4;5992;5319,8
5;5992;5221,01
6;5992;2761,43
1;5993;5469,88
2;5993;1531,08
3;5993;2273,93
4;5993;1382,21
5;5993;4934,6
6;5993;5402,96
1;5994;1070,38
2;5994;2567,61
3;5994;1959,59
4;5994;2013,19
5;5994;2934,92
6;5994;2648,96
1;5995;4316,31
2;5995;1813,85
3;5995;3719,8
4;5995;2410,09
5;5995;4688,97
6;5995;5436,34
1;5996;5346,83
2;5996;3285,66
3;5996;1331,59
4;5996;3249,65
5;5996;2933,26
6;5996;3266,27
1;5997;1396,66
2;5997;1016,28
3;5997;2755,59
4;5997;4771,2
5;5997;3076,8
6;5997;1206,26
1;5998;3483,12
2;5998;1577,67
3;5998;5520,36
4;5998;1660,68
5;5998;4227,67
6;5998;3672,04
1;5999;2880,86
2;5999;5512,34
3;5999;4785,73
4;5999;5334,97
5;5999;1571,37
6;5999;3494,18
1;6000;4667,96
2;6000;5739,81
3;6000;1622,35
4;6000;3716,17
5;6000;2331,08
6;6000;1193,89
1;6001;1613,46
2;6001;2634,06
3;6001;2703,6
4;6001;2427,68
5;6001;4747,45
6;6001;5323,13
1;6002;3588,42
2;6002;5830,92
3;6002;5960,26
4;6002;3320,78
5;6002;5706,28
6;6002;1732,77
1;6003;1074,25
2;6003;4980,99
3;6003;2857,11
4;6003;2342,03
5;6003;4011,83
6;6003;1664,18
1;6004;3717,68
2;6004;5018,3
3;6004;2254,25
4;6004;3528,72
5;6004;2727,76
6;6004;5688,92
1;6005;5722,48
2;6005;4769,86
3;6005;5765,96
4;6005;1094,1
5;6005;4363,83
6;6005;1591,98
1;6006;2271,03
2;6006;1106,48
3;6006;4032,32
4;6006;4674,9
5;6006;1111,82
6;6006;4233,7
1;6007;5151,53
2;6007;2511,21
3;6007;1008,93
4;6007;3908,31
5;6007;3897,55
6;6007;3236,74
1;6008;1862,65
2;6008;3327,52
3;6008;1395,69
4;6008;1954,2
5;6008;1765,09
6;6008;4539,19
1;6009;1109,36
2;6009;1234,3
3;6009;2080,74
4;6009;4899,78
5;6009;2392,2
6;6009;4542,07
1;6010;2428,07
2;6010;4211,91
3;6010;2731,44
4;6010;4870,01
5;6010;4919,37
6;6010;5542,46
1;6011;1868,42
2;6011;4530,72
3;6011;1095,2
4;6011;3876,02
5;6011;4197,36
6;6011;5977,79
1;6012;2895,9
2;6012;5001,21
3;6012;3710,73
4;6012;1657,36
5;6012;1358,22
6;6012;3527,79
1;6013;5254,51
2;6013;2380,83
3;6013;5738,95
4;6013;3855,26
5;6013;3909,6
6;6013;4107,37
1;6014;5149
2;6014;4394,17
3;6014;3727,86
4;6014;4545,36
5;6014;5482,64
6;6014;3899,57
1;6015;3422,31
2;6015;5186,12
3;6015;3886,58
4;6015;1087,94
5;6015;2671,05
6;6015;2132,24
1;6016;4894,82
2;6016;5337,34
3;6016;5837,72
4;6016;3455,67
5;6016;5884,99
6;6016;4337,38
1;6017;4639,01
2;6017;1018,69
3;6017;3312,52
4;6017;4785,2
5;6017;3145,17
6;6017;5483,06
1;6018;4015,96
2;6018;5395,6
3;6018;2952,94
4;6018;5802,05
5;6018;5726,39
6;6018;3354,53
1;6019;4903,39
2;6019;3807,4
3;6019;3327,37
4;6019;3042,88
5;6019;1906,5
6;6019;1912,33
1;6020;4251,91
2;6020;3794,04
3;6020;4169,71
4;6020;3281,26
5;6020;2176,27
6;6020;1191,48
1;6021;4586,96
2;6021;2784,1
3;6021;5516,18
4;6021;2027,36
5;6021;5452,32
6;6021;5836,4
1;6022;2458,32
2;6022;5199,7
3;6022;1676,71
4;6022;3601,16
5;6022;5671,3
6;6022;1772,8
1;6023;1381,74
2;6023;1769,58
3;6023;4606,38
4;6023;2413,88
5;6023;4969,68
6;6023;5182,22
1;6024;1154,78
2;6024;5525,85
3;6024;1964,86
4;6024;5598,57
5;6024;2841,26
6;6024;3607,82
1;6025;5378,45
2;6025;4418,36
3;6025;2359,85
4;6025;4057,48
5;6025;5666,1
6;6025;5250,46
1;6026;2354,51
2;6026;4577,7
3;6026;1881,85
4;6026;2883,87
5;6026;2511,74
6;6026;4451,03
1;6027;5937,07
2;6027;5849,48
3;6027;5358,3
4;6027;1100,34
5;6027;2246,24
6;6027;4170,26
1;6028;4417,12
2;6028;3159,26
3;6028;1605,91
4;6028;2905,08
5;6028;1821,18
6;6028;4654,04
1;6029;5188,86
2;6029;2548,89
3;6029;5971,69
4;6029;1863,76
5;6029;5101,75
6;6029;1188,87
1;6030;3565,57
2;6030;2365,23
3;6030;3096,72
4;6030;1613,97
5;6030;2035,37
6;6030;3588,54
1;6031;4205,83
2;6031;5284,2
3;6031;5804,04
4;6031;1688,77
5;6031;2012,22
6;6031;3370,09
1;6032;2716,7
2;6032;3463,28
3;6032;5862,51
4;6032;5867,38
5;6032;1192,28
6;6032;2928,08
1;6033;1758,01
2;6033;4344,96
3;6033;2785,34
4;6033;3963,12
5;6033;5707,73
6;6033;3669,64
1;6034;1408,92
2;6034;4723,57
3;6034;5561
4;6034;1742,75
5;6034;4535,66
6;6034;1406,53
1;6035;5114,72
2;6035;2958,62
3;6035;5069,52
4;6035;3351,86
5;6035;2441,12
6;6035;4936,91
1;6036;5488,04
2;6036;1720,9
3;6036;2238,62
4;6036;4024,49
5;6036;4321,78
6;6036;5003,24
1;6037;5513,92
2;6037;5307,89
3;6037;4039,99
4;6037;4954,58
5;6037;1291,18
6;6037;3011,6
1;6038;3095,63
2;6038;3044,49
3;6038;2293,05
4;6038;1430,84
5;6038;5727,32
6;6038;3179,6
1;6039;2127,44
2;6039;1394,66
3;6039;1467,7
4;6039;3487,73
5;6039;1527,42
6;6039;1245,41
1;6040;5605,26
2;6040;2798,88
3;6040;4276,28
4;6040;2526,07
5;6040;5115,05
6;6040;3634,18
1;6041;5787,97
2;6041;1866,52
3;6041;4225,95
4;6041;2978,84
5;6041;1042,62
6;6041;1439,94
1;6042;3632,67
2;6042;3458,86
3;6042;4192,04
4;6042;2036,17
5;6042;3356,36
6;6042;1338,24
1;6043;1472,91
2;6043;5528,99
3;6043;3397,3
4;6043;4652,81
5;6043;4891,94
6;6043;5877,87
1;6044;4395,23
2;6044;5195,86
3;6044;1554,06
4;6044;4184,9
5;6044;4624,43
6;6044;1302,54
1;6045;3998,2
2;6045;2293,45
3;6045;1376,97
4;6045;2312,65
5;6045;5782,63
6;6045;2447,49
1;6046;3803,55
2;6046;4080,95
3;6046;3475,3
4;6046;2354,74
5;6046;1725,5
6;6046;5428,16
1;6047;2955,27
2;6047;4288
3;6047;3910,54
4;6047;2347,63
5;6047;5360,74
6;6047;2026,43
1;6048;2628,77
2;6048;5322,77
3;6048;5656,99
4;6048;4422,09
5;6048;1457,02
6;6048;1917,8
1;6049;1563,23
2;6049;3385,2
3;6049;1474,28
4;6049;5550,58
5;6049;3963,35
6;6049;5257,72
1;6050;3465,3
2;6050;1967,88
3;6050;4620,3
4;6050;4655,82
5;6050;3599,8
6;6050;3424,19
1;6051;1165,61
2;6051;4048,1
3;6051;5420,54
4;6051;2101,03
5;6051;3269,56
6;6051;5063,96
1;6052;4329,4
2;6052;4531,06
3;6052;5656,43
4;6052;3884,41
5;6052;3584,31
6;6052;5788,9
1;6053;5320,72
2;6053;1284,98
3;6053;5380,49
4;6053;1522,36
5;6053;1939,68
6;6053;4364,65
1;6054;2510,84
2;6054;2104,78
3;6054;3400,87
4;6054;5640,89
5;6054;1477,19
6;6054;4473,17
1;6055;5128,3
2;6055;1042,92
3;6055;2372,24
4;6055;4605,96
5;6055;5236,9
6;6055;5936,81
1;6056;5731,84
2;6056;2615,94
3;6056;1327,08
4;6056;4555,89
5;6056;3827,83
6;6056;2257,7
1;6057;1100,07
2;6057;3211,53
3;6057;2571,65
4;6057;2473,05
5;6057;1732,35
6;6057;3845,83
1;6058;2146,78
2;6058;5368,22
3;6058;5289,59
4;6058;2649,6
5;6058;2280,43
6;6058;2520,18
1;6059;5252,09
2;6059;4810,85
3;6059;4942,95
4;6059;3828,19
5;6059;2694,08
6;6059;4482,15
1;6060;2644,39
2;6060;5992,46
3;6060;1545,01
4;6060;3703,61
5;6060;1452,89
6;6060;3770,8
1;6061;2094,17
2;6061;3261,71
3;6061;2767,09
4;6061;3634,7
5;6061;1215,8
6;6061;3998,07
1;6062;1522,8
2;6062;1522,24
3;6062;4663,11
4;6062;3788,62
5;6062;2220,34
6;6062;2748,94
1;6063;5982,28
2;6063;5046,13
3;6063;4909,36
4;6063;4853,55
5;6063;5387,42
6;6063;1825,36
1;6064;3332,6
2;6064;3750,65
3;6064;1860,58
4;6064;5418,73
5;6064;1484,36
6;6064;4481,4
1;6065;5030,9
2;6065;1445,03
3;6065;1211,85
4;6065;5062,58
5;6065;2249,09
6;6065;4427,99
1;6066;1883,15
2;6066;5391,2
3;6066;1910,92
4;6066;1881,3
5;6066;3321,57
6;6066;3929,08
1;6067;3002,56
2;6067;3801,54
3;6067;1457,14
4;6067;2911,14
5;6067;4745,54
6;6067;2416,57
1;6068;5584,87
2;6068;4977,63
3;6068;1327,98
4;6068;1400,05
5;6068;2908,13
6;6068;4091,16
1;6069;5763,09
2;6069;4981,52
3;6069;1535,72
4;6069;2171,42
5;6069;4785,2
6;6069;2308,51
1;6070;1859,82
2;6070;5467,9
3;6070;1349,22
4;6070;3212,84
5;6070;4426,12
6;6070;4188,17
1;6071;3631,84
2;6071;1465,66
3;6071;4315,6
4;6071;3221,23
5;6071;3592,04
6;6071;3128,15
1;6072;5335,69
2;6072;3243,42
3;6072;1671,7
4;6072;3330,59
5;6072;3443,71
6;6072;3404,79
1;6073;3303,84
2;6073;5755,68
3;6073;5110,25
4;6073;4880,93
5;6073;3469,18
6;6073;4996,41
1;6074;4618,4
2;6074;5965,4
3;6074;1276,97
4;6074;2116,79
5;6074;2835,13
6;6074;4947,43
1;6075;1122,73
2;6075;4103,3
3;6075;4971,62
4;6075;2348,3
5;6075;3477,95
6;6075;2011,38
1;6076;2327,02
2;6076;1371,17
3;6076;4832,95
4;6076;3053,28
5;6076;4518,97
6;6076;4816,26
1;6077;4151,78
2;6077;2376,78
3;6077;3545,16
4;6077;3067,71
5;6077;2192,78
6;6077;3583
1;6078;2539,71
2;6078;4843,39
3;6078;2781,19
4;6078;5552,96
5;6078;2949,95
6;6078;5321,77
1;6079;5567,11
2;6079;4609,59
3;6079;4002,9
4;6079;4528,06
5;6079;3484,45
6;6079;2789,43
1;6080;2285,43
2;6080;5482,47
3;6080;4864,85
4;6080;2803,82
5;6080;5418,66
6;6080;2772,94
1;6081;3016,15
2;6081;2311
3;6081;4681,45
4;6081;3411,75
5;6081;2774,8
6;6081;2006,47
1;6082;3363,95
2;6082;3668,07
3;6082;1980,18
4;6082;2629,38
5;6082;5714,5
6;6082;4762,07
1;6083;5596,24
2;6083;1256,09
3;6083;4459,71
4;6083;4932,44
5;6083;3558,98
6;6083;1917,92
1;6084;1526,86
2;6084;1304,83
3;6084;5255,45
4;6084;5329,95
5;6084;2043,38
6;6084;4152,68
1;6085;1946,32
2;6085;3734,95
3;6085;4825,26
4;6085;4797,98
5;6085;2596,49
6;6085;4623,37
1;6086;2173,83
2;6086;1666,34
3;6086;3960,69
4;6086;1448,54
5;6086;2893,5
6;6086;3524,36
1;6087;1797,54
2;6087;3613,79
3;6087;1094,67
4;6087;4146,74
5;6087;2936,79
6;6087;1263,71
1;6088;2661,47
2;6088;5424,77
3;6088;2510,02
4;6088;5188,83
5;6088;5258,54
6;6088;4981,23
1;6089;5175,14
2;6089;5374,18
3;6089;4741,75
4;6089;1349,66
5;6089;3826,05
6;6089;2628,44
1;6090;3320,84
2;6090;4584,53
3;6090;5803,75
4;6090;5156,52
5;6090;5467,33
6;6090;1654,31
1;6091;2687,36
2;6091;1052,71
3;6091;3628,92
4;6091;3422,61
5;6091;2471,3
6;6091;3081,62
1;6092;3723,96
2;6092;2687,71
3;6092;1794,86
4;6092;5739,42
5;6092;3542,91
6;6092;1041,67
1;6093;5577,7
2;6093;2070,18
3;6093;1603,69
4;6093;2205,92
5;6093;5027,46
6;6093;4421,47
1;6094;1541,85
2;6094;2846
3;6094;1079,44
4;6094;5500,66
5;6094;2871,67
6;6094;3004,23
1;6095;3140,36
2;6095;3075,65
3;6095;1963,49
4;6095;4644,41
5;6095;2296,15
6;6095;4152,98
1;6096;5826,76
2;6096;4006,15
3;6096;1743,44
4;6096;4859,33
5;6096;3661,61
6;6096;1584,63
1;6097;2271
2;6097;3690,37
3;6097;1141,73
4;6097;2940,97
5;6097;4520,31
6;6097;4033,21
1;6098;4014,49
2;6098;1702,53
3;6098;2438,06
4;6098;5951,29
5;6098;4978,51
6;6098;5232,68
1;6099;3886,99
2;6099;2015,81
3;6099;4868,11
4;6099;2574,57
5;6099;5309,89
6;6099;3724,86
1;6100;4129,81
2;6100;4448,94
3;6100;1684,18
4;6100;3276,59
5;6100;2582,31
6;6100;1620,27
1;6101;4242,77
2;6101;4358,8
3;6101;4367,68
4;6101;2046,91
5;6101;5327,87
6;6101;2306,87
1;6102;4552,36
2;6102;1687,78
3;6102;3241,48
4;6102;4523,47
5;6102;4071,39
6;6102;4634,43
1;6103;5718,07
2;6103;2888,3
3;6103;2614,95
4;6103;1416,67
5;6103;3900,12
6;6103;1962,36
1;6104;4559,14
2;6104;2351,9
3;6104;1265,69
4;6104;4188,11
5;6104;2670,68
6;6104;2319,2
1;6105;5550,08
2;6105;4201,96
3;6105;5107,72
4;6105;2606,66
5;6105;4535,31
6;6105;1768,26
1;6106;2746,06
2;6106;2113,98
3;6106;1507,03
4;6106;3421,8
5;6106;4356,98
6;6106;2078,53
1;6107;5838,34
2;6107;3886,27
3;6107;1092,36
4;6107;3425,15
5;6107;4329,85
6;6107;3977,62
1;6108;1332,57
2;6108;1960,46
3;6108;3490,36
4;6108;2059,87
5;6108;4768,81
6;6108;1609,48
1;6109;5814,73
2;6109;3340,59
3;6109;4800,65
4;6109;2989,87
5;6109;2357,27
6;6109;1219,31
1;6110;5870,2
2;6110;3527,02
3;6110;4175,45
4;6110;5774,28
5;6110;1899,98
6;6110;3526,28
1;6111;5648,37
2;6111;1825,56
3;6111;2870,73
4;6111;2384,03
5;6111;1611,33
6;6111;2610,55
1;6112;5354,28
2;6112;4708,54
3;6112;3969,25
4;6112;4896,28
5;6112;1161,91
6;6112;5016,84
1;6113;5909,76
2;6113;2403,33
3;6113;3677,01
4;6113;2466,28
5;6113;2074,36
6;6113;4214,92
1;6114;4065,84
2;6114;2128,43
3;6114;4996,37
4;6114;1961,93
5;6114;3244,4
6;6114;5595,51
1;6115;4363,41
2;6115;2437,16
3;6115;3850,1
4;6115;3383,36
5;6115;3936,81
6;6115;2824,41
1;6116;5415,58
2;6116;3079,75
3;6116;2476,54
4;6116;1536,54
5;6116;2878,76
6;6116;1973,79
1;6117;4189,86
2;6117;2749,6
3;6117;5199,53
4;6117;5183,42
5;6117;4699,73
6;6117;4484,21
1;6118;2393,31
2;6118;2952,35
3;6118;4134,3
4;6118;3888,69
5;6118;5533,53
6;6118;3850,98
1;6119;4855,88
2;6119;3061,81
3;6119;4856,34
4;6119;2018,52
5;6119;5182,3
6;6119;4002,52
1;6120;5410,01
2;6120;5402,02
3;6120;5990,48
4;6120;4817,57
5;6120;3164,67
6;6120;3892,28
1;6121;2015,6
2;6121;4575,75
3;6121;3980,8
4;6121;3329,1
5;6121;4123,48
6;6121;4571,57
1;6122;3183,47
2;6122;2280,26
3;6122;3864,97
4;6122;1742,55
5;6122;5553,16
6;6122;3912,25
1;6123;4417,79
2;6123;1277,29
3;6123;1101,43
4;6123;1226,24
5;6123;4325,55
6;6123;3120,06
1;6124;5739,93
2;6124;3280,59
3;6124;2833,66
4;6124;4631,54
5;6124;2809,17
6;6124;2058,26
1;6125;4284,72
2;6125;4832,18
3;6125;5828,2
4;6125;1724,72
5;6125;4349,69
6;6125;1214,23
1;6126;2524,84
2;6126;2024,55
3;6126;3590,85
4;6126;3568,39
5;6126;1942,69
6;6126;3132,71
1;6127;2577,19
2;6127;3031,48
3;6127;5504,38
4;6127;3364,6
5;6127;4833,23
6;6127;2336,41
1;6128;5997,46
2;6128;1798,96
3;6128;2285,18
4;6128;3923,7
5;6128;4843,15
6;6128;5694,64
1;6129;2051,14
2;6129;2435,54
3;6129;4397,43
4;6129;3468,24
5;6129;1708,87
6;6129;2762,71
1;6130;1292,96
2;6130;4659,25
3;6130;4277,95
4;6130;1070,89
5;6130;5586,83
6;6130;4170,28
1;6131;5577,24
2;6131;4695,11
3;6131;3804,48
4;6131;1826,41
5;6131;5667,84
6;6131;5062,66
1;6132;5418,47
2;6132;2711,21
3;6132;4672,29
4;6132;5495,72
5;6132;5430,38
6;6132;4781,87
1;6133;4938,27
2;6133;5290,54
3;6133;3966,45
4;6133;5513,09
5;6133;1639,67
6;6133;5877,01
1;6134;1595,78
2;6134;1034,6
3;6134;1523,19
4;6134;1019,51
5;6134;2579,83
6;6134;3475,73
1;6135;4286,07
2;6135;5736,75
3;6135;2022,43
4;6135;4972,86
5;6135;2708,59
6;6135;4720,04
1;6136;3136,63
2;6136;5071,39
3;6136;4652,61
4;6136;3114,99
5;6136;5012,07
6;6136;5787,06
1;6137;5175,05
2;6137;1364,86
3;6137;3265,66
4;6137;1075,65
5;6137;1480,55
6;6137;3846,87
1;6138;2511,59
2;6138;2673,03
3;6138;4479,62
4;6138;1159,06
5;6138;3695,84
6;6138;3069,24
1;6139;1079,11
2;6139;3253,96
3;6139;1193,14
4;6139;5644,76
5;6139;4525,34
6;6139;4747,1
1;6140;4977,54
2;6140;2628,67
3;6140;4642,28
4;6140;1547,83
5;6140;3618,04
6;6140;4037,17
1;6141;1140,53
2;6141;1968,64
3;6141;4485,66
4;6141;3604,24
5;6141;5462,19
6;6141;1127,23
1;6142;1095,63
2;6142;3383,97
3;6142;4731,93
4;6142;5410,21
5;6142;5828,46
6;6142;5177,37
1;6143;4676,5
2;6143;4904,96
3;6143;3917,71
4;6143;1629,78
5;6143;5240,12
6;6143;2791,91
1;6144;1917,31
2;6144;3524,37
3;6144;1925,63
4;6144;4404,68
5;6144;5112,37
6;6144;3106,67
1;6145;4467,53
2;6145;3378,79
3;6145;1945,28
4;6145;3503,36
5;6145;1211,39
6;6145;3958,46
1;6146;3928,75
2;6146;5909,61
3;6146;3670,03
4;6146;2863,17
5;6146;1307,3
6;6146;2599,67
1;6147;5113,08
2;6147;2598,16
3;6147;4830,2
4;6147;1140,26
5;6147;4660,78
6;6147;3431,81
1;6148;3610,42
