employee_id;job_id;rank_id;sci_job_id;main_work_id
2429;10;4;1;13469
2430;6;2;4;10972
2431;7;2;3;11034
2432;9;3;2;10888
2433;12;1;4;14698
2434;10;2;4;14727
2435;5;2;6;12215
2436;7;3;1;1292
2437;5;1;1;12807
2438;4;3;4;7413
2439;5;2;2;3694
2440;10;2;4;6825
2441;12;3;3;7711
2442;11;4;1;16470
2443;10;1;3;12948
2444;12;3;2;10952
2445;12;2;3;17688
2446;8;1;2;10618
2447;4;2;1;3965
2448;6;1;4;7885
2449;9;1;4;13954
2450;9;2;6;6399
2451;10;1;4;10464
2452;4;4;6;7062
2453;11;2;1;17487
2454;7;1;1;3185
2455;4;3;2;18486
2456;10;4;4;8551
2457;11;2;6;1294
2458;4;1;3;8979
2459;8;3;1;7733
2460;12;2;1;5560
2461;12;3;3;16108
2462;5;2;3;12324
2463;11;1;2;4889
2464;11;4;1;8139
2465;7;1;5;13312
2466;10;4;5;4908
2467;6;3;4;10787
2468;5;4;4;2247
2469;6;2;1;13065
2470;6;4;2;18485
2471;4;4;1;18187
2472;7;2;5;206
2473;7;2;4;14907
2474;5;4;4;2192
2475;10;1;6;10412
2476;7;2;6;13259
2477;4;4;4;6975
2478;8;1;1;9285
2479;11;3;6;19866
2480;7;3;2;452
2481;7;2;2;12947
2482;3;3;5;17015
2483;4;2;4;11653
2484;12;3;3;526
2485;12;1;6;17711
2486;7;2;2;15706
2487;9;2;5;19347
2488;8;1;2;8739
2489;4;1;2;5228
2490;4;2;5;4440
2491;5;1;4;10166
2492;7;4;2;3179
2493;4;3;4;8304
2494;11;4;4;3057
2495;12;2;2;5435
2496;9;4;1;4417
2497;6;4;3;5793
2498;9;2;3;13599
2499;5;1;4;11175
2500;12;2;1;18885
2501;3;2;2;4259
2502;10;4;3;4505
2503;12;1;6;9269
2504;3;2;2;4494
2505;10;4;4;8536
2506;9;4;3;11317
2507;8;1;5;3191
2508;10;1;5;2066
2509;11;2;4;13647
2510;6;3;2;14662
2511;5;1;2;14746
2512;10;4;4;16684
2513;6;4;5;297
2514;9;1;4;1241
2515;11;2;4;11278
2516;10;2;1;18814
2517;12;4;5;14724
2518;12;2;2;4037
2519;4;3;3;614
2520;12;4;6;7180
2521;11;4;4;7187
2522;9;1;1;9727
2523;11;2;4;9906
2524;11;2;2;2820
2525;9;2;1;19174
2526;11;3;1;16712
2527;12;2;6;5027
2528;10;3;4;3252
2529;9;3;2;12646
2530;10;2;6;18779
2531;12;3;5;7306
2532;8;1;3;17201
2533;8;4;4;5710
2534;10;4;6;10296
2535;12;1;6;11296
2536;7;4;2;8214
2537;10;4;4;11179
2538;9;3;3;3620
2539;5;2;5;1493
2540;3;3;2;15201
2541;10;2;2;8862
2542;4;4;2;2390
2543;3;1;4;2589
2544;9;3;6;6220
2545;5;4;6;7328
2546;8;3;2;1293
2547;6;4;6;11653
2548;8;4;5;15106
2549;9;4;3;214
2550;6;2;3;1835
2551;9;2;5;8705
2552;4;2;6;10531
2553;7;3;2;12968
2554;5;2;5;10239
2555;6;3;5;42
2556;9;2;5;13349
2557;12;3;5;6618
2558;10;4;6;11600
2559;4;2;1;4551
2560;9;3;4;17904
2561;5;3;4;8166
2562;12;1;1;14231
2563;4;2;5;7998
2564;7;3;6;9449
2565;11;2;2;1681
2566;10;1;3;13002
2567;3;2;1;15421
2568;6;4;6;15867
2569;11;2;1;6749
2570;10;2;2;13172
2571;3;1;5;17668
2572;7;4;3;3085
2573;8;2;2;9279
2574;5;2;4;4154
2575;3;4;2;3680
2576;11;1;2;5104
2577;9;1;6;4039
2578;5;2;6;1535
2579;8;3;3;8373
2580;9;1;5;396
2581;4;2;6;3523
2582;3;2;6;17160
2583;8;4;4;7927
2584;11;3;3;3501
2585;12;2;3;14277
2586;5;3;2;5867
2587;3;4;4;16249
2588;6;4;4;11811
2589;5;4;5;4017
2590;8;2;2;4417
2591;11;1;4;15904
2592;8;3;1;5561
2593;8;1;6;7434
2594;10;3;2;19362
2595;5;1;3;2159
2596;12;4;2;12599
2597;11;3;4;5530
2598;9;2;5;11796
2599;7;2;1;2100
2600;3;1;2;5702
2601;6;2;6;12984
2602;11;4;5;9814
2603;7;3;1;19165
2604;11;4;6;3433
2605;10;4;4;9762
2606;7;1;4;13238
2607;11;3;5;14884
2608;8;4;6;12402
2609;6;1;4;6491
2610;12;3;4;13057
2611;4;3;4;9511
2612;4;3;4;4421
2613;4;4;4;4923
2614;9;2;1;6807
2615;7;2;6;14137
2616;9;4;5;7377
2617;5;4;4;15009
2618;12;2;2;5882
2619;6;4;4;13203
2620;11;3;4;11309
2621;10;2;3;2899
2622;7;2;5;15272
2623;9;3;6;13190
2624;9;2;4;9672
2625;4;4;1;11441
2626;6;3;5;768
2627;11;2;5;1451
2628;7;1;1;19341
2629;7;3;1;4976
2630;7;1;2;3641
2631;11;2;2;18689
2632;7;1;3;13556
2633;6;1;4;13956
2634;12;1;1;315
2635;6;3;1;9343
2636;3;4;4;2282
2637;6;2;1;18007
2638;6;1;5;18543
2639;4;3;2;13500
2640;6;2;3;4815
2641;12;2;1;645
2642;4;3;2;3291
2643;8;4;1;19325
2644;8;4;1;12358
2645;9;4;2;15261
2646;3;2;1;8582
2647;7;2;5;10210
2648;6;1;3;7118
2649;6;2;6;7274
2650;12;4;6;17044
2651;11;3;3;2767
2652;3;4;2;17866
2653;11;1;6;8695
2654;3;2;5;415
2655;11;1;6;11119
2656;4;2;2;280
2657;5;3;5;4513
2658;9;4;1;5732
2659;3;3;4;19976
2660;12;4;1;10216
2661;10;2;2;15254
2662;4;1;3;12739
2663;4;3;3;10481
2664;6;3;5;5433
2665;10;2;3;7688
2666;12;1;2;4672
2667;12;4;5;4814
2668;8;2;6;5854
2669;3;2;3;8530
2670;4;2;6;12077
2671;3;2;4;18955
2672;9;4;1;14135
2673;12;2;5;19072
2674;5;2;2;233
2675;6;2;1;18510
2676;7;1;2;16779
2677;11;3;4;257
2678;11;3;5;13456
2679;6;4;3;2733
2680;12;3;4;10834
2681;3;2;4;19411
2682;10;2;1;19832
2683;3;2;4;3959
2684;6;3;6;5869
2685;7;3;3;14163
2686;6;1;1;2263
2687;3;4;5;14817
2688;5;1;4;16667
2689;7;3;4;15521
2690;3;2;3;17804
2691;11;1;2;14810
2692;11;1;4;12394
2693;7;1;4;915
2694;9;1;3;16373
2695;5;3;5;14213
2696;8;2;5;615
2697;10;4;6;4777
2698;9;4;5;5537
2699;5;4;6;8768
2700;4;2;3;10318
2701;9;2;4;5517
2702;7;1;6;6334
2703;11;4;2;5241
2704;3;2;5;1185
2705;11;2;5;9124
2706;10;4;3;272
2707;4;1;4;3294
2708;11;1;1;5923
2709;5;1;3;17060
2710;10;1;5;8329
2711;11;3;3;17322
2712;11;3;5;14500
2713;3;2;3;8311
2714;4;1;6;17701
2715;5;2;6;5920
2716;4;4;3;8502
2717;9;1;5;15259
2718;6;2;2;2282
2719;6;1;1;6138
2720;4;3;4;10472
2721;5;4;5;19929
2722;6;4;5;18750
2723;7;1;1;19262
2724;10;2;1;5016
2725;11;1;3;8778
2726;11;4;5;6890
2727;8;4;2;9629
2728;10;3;1;4139
2729;11;4;6;417
2730;4;1;3;350
2731;6;3;2;2400
2732;12;4;2;9958
2733;4;4;6;3930
2734;8;1;6;13250
2735;3;3;6;17877
2736;7;3;1;16348
2737;5;4;2;15729
2738;4;4;2;16457
2739;11;4;6;5385
2740;5;1;6;5855
2741;5;3;4;19652
2742;11;2;6;18709
2743;11;3;1;4499
2744;3;4;6;8130
2745;7;2;6;18015
2746;7;3;3;12481
2747;9;2;6;13415
2748;9;3;4;12246
2749;9;3;6;5896
2750;5;3;6;1738
2751;11;1;3;19357
2752;5;4;5;8918
2753;4;1;4;3811
2754;4;3;6;15520
2755;9;2;6;1369
2756;10;4;2;4730
2757;4;3;4;15477
2758;3;2;6;3150
2759;9;4;3;18879
2760;4;3;5;4021
2761;9;1;3;4736
2762;8;2;4;6444
2763;5;4;4;1931
2764;9;3;2;13903
2765;8;3;5;10808
2766;11;4;4;16288
2767;7;3;1;3869
2768;12;2;4;18825
2769;10;3;1;15792
2770;8;4;1;13568
2771;8;1;2;5524
2772;3;1;5;7208
2773;10;3;1;15761
2774;7;2;6;19314
2775;5;1;6;3214
2776;3;4;4;6431
2777;3;4;6;9728
2778;12;2;1;736
2779;11;4;6;15143
2780;4;3;5;8803
2781;8;3;1;4909
2782;8;2;4;12741
2783;6;2;3;13862
2784;7;3;6;7692
2785;4;4;6;10241
2786;7;4;5;8719
2787;3;3;5;3749
2788;7;3;5;11293
2789;11;4;2;17182
2790;9;4;1;16487
2791;7;2;2;8632
2792;11;3;6;6941
2793;4;4;3;15901
2794;11;2;2;12755
2795;4;4;6;4935
2796;9;2;5;17980
2797;3;4;5;5913
2798;10;2;1;10382
2799;10;3;3;7668
2800;11;3;1;35
2801;12;2;3;5337
2802;5;3;6;3301
2803;8;4;4;6911
2804;9;3;6;19318
2805;6;1;3;9301
2806;12;4;3;13196
2807;11;2;3;1490
2808;5;1;4;512
2809;6;2;3;5875
2810;9;3;3;2465
2811;7;1;6;618
2812;12;2;5;18374
2813;5;4;2;9186
2814;10;3;5;7499
2815;11;2;2;18524
2816;11;3;5;1662
2817;8;2;2;1470
2818;8;4;3;13365
2819;8;1;3;17072
2820;11;4;5;5783
2821;12;4;6;5154
2822;10;1;3;12977
2823;8;4;4;17446
2824;10;3;1;10484
2825;10;2;6;3158
2826;9;4;1;5105
2827;6;1;6;14924
2828;9;4;6;11445
2829;7;2;4;6955
2830;5;2;6;2989
2831;7;4;2;17987
2832;6;3;2;6793
2833;9;3;1;9599
2834;11;1;2;10537
2835;3;4;1;9070
2836;10;4;2;18953
2837;5;2;6;12569
2838;7;1;6;11384
2839;3;1;5;12036
2840;4;4;5;65
2841;5;1;6;12172
2842;5;4;1;18436
2843;8;4;3;9446
2844;10;4;2;6186
2845;5;4;5;2579
2846;7;1;2;10144
2847;10;1;2;150
2848;6;4;4;17040
2849;7;1;6;12296
2850;4;4;6;1048
2851;6;1;4;3103
2852;5;2;5;2330
2853;12;1;3;18974
2854;12;1;6;17281
2855;5;1;1;18909
2856;7;2;5;6875
2857;3;1;2;1097
2858;12;3;3;19130
2859;5;3;4;7704
2860;9;1;3;13154
2861;12;3;4;12791
2862;4;2;3;18472
2863;9;2;2;115
2864;10;4;4;17433
2865;3;4;5;8862
2866;4;3;1;9623
2867;9;3;1;569
2868;5;1;2;3160
2869;8;4;4;18305
2870;5;4;2;17644
2871;6;1;5;1253
2872;4;1;2;19236
2873;4;3;2;7966
2874;8;2;4;14742
2875;11;3;2;18947
2876;8;4;6;9914
2877;11;3;2;2582
2878;11;3;6;14461
2879;4;1;1;5099
2880;11;3;1;3760
2881;11;1;1;19207
2882;3;2;3;4373
2883;9;3;5;14629
2884;7;3;5;14320
2885;7;4;2;11734
2886;5;1;4;13952
2887;10;2;6;12814
2888;9;1;4;9237
2889;4;3;1;17162
2890;10;3;6;5643
2891;8;1;3;5046
2892;4;4;5;7488
2893;7;4;1;10289
2894;5;4;2;12860
2895;10;1;4;17128
2896;9;3;1;7203
2897;12;2;1;3284
2898;4;3;2;5340
2899;8;1;2;15725
2900;11;4;2;1978
2901;7;4;2;744
2902;7;4;4;5311
2903;3;2;6;5825
2904;8;2;2;18918
2905;9;4;6;11468
2906;7;4;5;13346
2907;12;4;6;16093
2908;7;1;3;3389
2909;3;3;6;7273
2910;3;2;2;19953
2911;10;4;3;93
2912;7;3;6;13801
2913;9;1;4;3540
2914;9;1;5;16361
2915;10;2;4;16387
2916;10;3;1;14385
2917;9;4;1;8307
2918;8;1;5;1656
2919;7;1;2;5135
2920;4;1;2;9328
2921;3;1;5;6318
2922;9;2;4;10526
2923;3;2;2;17128
2924;12;3;5;12111
2925;3;2;1;1213
2926;3;3;5;6682
2927;4;3;5;17487
2928;9;3;5;6526
2929;8;2;2;2746
2930;11;4;5;17764
2931;3;3;2;3774
2932;9;3;6;5908
2933;7;3;1;1917
2934;10;2;2;16675
2935;4;2;6;8363
2936;4;2;5;18507
2937;9;1;2;19349
2938;3;2;5;17665
2939;12;4;2;18212
2940;11;4;4;19426
2941;11;4;3;9574
2942;7;3;1;7764
2943;9;3;6;805
2944;4;4;1;477
2945;9;1;6;4409
2946;12;4;5;12396
2947;5;1;2;18823
2948;9;2;1;169
2949;6;4;6;9836
2950;10;1;3;19699
2951;11;2;5;19786
2952;3;4;4;1427
2953;12;3;4;16648
2954;8;4;1;4846
2955;4;4;2;6838
2956;8;3;6;14892
2957;12;1;6;15810
2958;7;4;2;13430
2959;10;1;6;19135
2960;4;3;5;4315
2961;9;3;2;16320
2962;5;1;2;3423
2963;10;2;1;7225
2964;7;2;6;146
2965;9;3;2;18599
2966;10;1;6;14652
2967;3;1;1;3492
2968;10;1;1;19342
2969;3;1;3;14568
2970;12;4;6;5362
2971;7;3;3;14549
2972;12;4;4;9445
2973;10;2;1;7449
2974;5;2;1;11908
2975;3;1;2;16957
2976;11;4;2;9821
2977;8;3;5;130
2978;10;2;1;15441
2979;9;4;2;1945
2980;10;3;4;19934
2981;4;2;2;16882
2982;9;1;1;19859
2983;12;3;3;9685
2984;12;4;3;693
2985;7;3;6;6884
2986;7;1;3;7526
2987;7;4;3;19074
2988;10;1;3;6156
2989;6;4;3;5684
2990;12;4;4;16864
2991;5;4;5;10420
2992;5;3;3;6728
2993;12;1;1;1830
2994;8;3;6;16582
2995;12;4;6;7385
2996;5;4;4;12520
2997;3;1;4;4427
2998;11;3;6;10692
2999;7;4;6;18017
3000;4;4;2;9809
3001;12;1;6;563
3002;11;4;5;16967
3003;4;1;1;3752
3004;9;4;4;3043
3005;9;4;5;19104
3006;5;3;3;10642
3007;9;2;5;7806
3008;9;2;5;9047
3009;9;4;4;2500
3010;10;2;4;16312
3011;7;1;2;6750
3012;5;2;5;10061
3013;11;3;1;13208
3014;12;3;6;19478
3015;5;1;3;13094
3016;3;3;4;15640
3017;11;1;5;2963
3018;11;4;4;10342
3019;3;2;3;16959
3020;8;1;2;18054
3021;3;2;5;11163
3022;12;1;1;17170
3023;6;2;2;9274
3024;9;2;1;2128
3025;9;3;5;8483
3026;11;1;6;2773
3027;7;1;4;15799
3028;12;4;1;6494
3029;5;1;2;116
3030;9;4;5;9626
3031;10;4;5;7696
3032;3;4;5;13955
3033;9;4;2;7982
3034;3;2;3;3187
3035;4;2;3;12013
3036;9;4;3;14052
3037;9;1;4;18550
3038;6;4;3;3503
3039;8;4;3;8860
3040;8;4;1;478
3041;4;1;5;4721
3042;8;2;4;7691
3043;11;2;1;17171
3044;12;3;6;11284
3045;6;4;3;7419
3046;7;3;4;2875
3047;12;1;6;16586
3048;5;2;5;8782
3049;3;3;5;6168
3050;9;1;4;9544
3051;11;1;5;14455
3052;7;1;3;2889
3053;11;4;2;3198
3054;10;4;6;8774
3055;6;4;2;16697
3056;10;1;1;15016
3057;5;2;2;11005
3058;3;4;5;15176
3059;9;2;2;16198
3060;8;3;6;10202
3061;11;3;6;8983
3062;4;1;5;8274
3063;4;4;1;11965
3064;3;1;6;11097
3065;4;2;5;10933
3066;11;1;3;11074
3067;5;4;4;15928
3068;11;1;1;13923
3069;12;3;6;1395
3070;6;3;3;16392
3071;6;1;6;13521
3072;5;4;5;24
3073;8;2;6;5695
3074;5;3;1;8320
3075;9;1;2;13613
3076;7;4;1;1997
3077;7;3;3;14732
3078;12;3;3;15308
3079;8;2;5;14059
3080;10;1;2;7701
3081;5;4;2;13426
3082;9;3;4;2023
3083;8;3;3;17071
3084;9;1;4;17531
3085;8;3;4;19297
3086;4;4;6;14010
3087;12;2;5;127
3088;5;4;5;8182
3089;12;1;2;1492
3090;8;1;2;1542
3091;3;1;1;13939
3092;6;3;4;14974
3093;12;3;5;2366
3094;12;1;3;12874
3095;12;1;4;16150
3096;5;2;6;18
3097;12;2;1;17271
3098;10;4;5;16294
3099;3;3;2;19640
3100;11;4;1;9018
3101;12;4;6;2830
3102;9;1;3;6705
3103;12;4;3;8541
3104;11;3;4;9588
3105;8;3;2;13562
3106;11;1;1;17829
3107;4;4;1;10534
3108;7;1;3;5159
3109;9;4;2;5089
3110;6;4;6;7412
3111;8;4;3;5283
3112;9;3;1;19822
3113;11;2;4;5077
3114;7;3;2;8234
3115;11;4;4;7108
3116;3;1;4;6118
3117;6;3;6;13223
3118;5;4;2;18771
3119;4;2;3;9217
3120;9;3;2;4613
3121;7;2;4;12251
3122;5;2;5;3901
3123;11;4;6;19909
3124;12;4;2;2273
3125;6;3;4;13742
3126;9;1;3;7588
3127;6;2;1;9578
3128;8;4;2;17687
3129;7;4;1;2256
3130;12;4;5;18061
3131;9;3;6;11416
3132;8;1;4;15907
3133;10;1;3;6024
3134;12;3;5;11551
3135;6;4;4;5556
3136;3;1;5;18547
3137;9;1;3;15278
3138;3;1;2;14973
3139;4;1;5;5715
3140;5;2;5;15267
3141;7;2;3;19097
3142;4;3;4;15749
3143;11;4;5;8016
3144;3;3;6;1687
3145;3;3;5;772
3146;3;4;4;7172
3147;6;1;6;10301
3148;6;2;4;16874
3149;3;3;4;17974
3150;4;3;3;17846
3151;4;4;1;222
3152;7;4;5;8020
3153;9;4;6;12669
3154;3;1;2;6097
3155;5;4;3;3154
3156;3;3;4;6657
3157;12;2;5;9921
3158;7;4;5;14169
3159;8;3;4;18071
3160;8;1;5;4378
3161;8;1;4;456
3162;7;1;3;15662
3163;8;3;2;16982
3164;6;3;1;1909
3165;5;3;1;8202
3166;12;4;5;16243
3167;5;2;5;962
3168;8;3;3;6269
3169;5;4;2;17715
3170;5;1;4;6093
3171;8;1;1;9475
3172;4;3;6;2683
3173;6;3;6;19826
3174;5;4;6;12475
3175;5;4;1;17536
3176;3;2;1;756
3177;8;2;5;5743
3178;6;2;5;9778
3179;6;2;4;182
3180;5;3;6;1457
3181;10;1;3;2181
3182;6;1;3;540
3183;4;3;6;4977
3184;8;2;5;4299
3185;8;2;1;761
3186;4;2;4;10932
3187;12;3;4;16904
3188;9;4;6;16596
3189;3;2;5;9182
3190;6;4;1;9646
3191;6;3;1;18691
3192;8;1;3;14441
3193;4;4;4;4980
3194;3;4;1;12604
3195;9;2;3;6911
3196;12;4;5;10404
3197;3;2;4;3829
3198;11;4;2;8443
3199;11;4;4;17704
3200;9;4;4;11784
3201;7;4;4;14393
3202;4;2;2;13813
3203;5;2;4;6841
3204;4;4;3;1024
3205;8;1;3;11938
3206;11;4;2;7142
3207;3;1;2;5565
3208;10;2;1;6749
3209;12;4;4;17189
3210;8;4;3;9436
3211;12;2;3;5096
3212;12;2;3;1105
3213;7;1;2;47
3214;11;2;3;8914
3215;3;4;1;4699
3216;6;4;4;13904
3217;6;3;1;5161
3218;11;2;1;19722
3219;6;2;2;8236
3220;9;4;6;12132
3221;4;2;3;13129
3222;12;3;2;595
3223;12;2;5;15107
3224;10;2;6;6914
3225;10;3;2;13681
3226;8;3;3;2865
3227;3;1;2;3068
3228;11;2;3;13770
3229;11;3;6;19345
3230;5;1;1;11418
3231;11;4;3;9985
3232;7;1;6;5041
3233;12;2;3;18266
3234;9;1;4;16692
3235;6;2;3;18092
3236;11;1;2;8048
3237;10;2;2;6567
3238;5;3;5;10656
3239;11;4;4;7113
3240;9;3;2;2857
3241;6;1;3;13445
3242;5;1;4;13067
3243;4;3;4;9945
3244;4;3;5;2768
3245;9;3;3;15351
3246;7;1;3;2991
3247;7;1;1;17896
3248;9;4;2;293
3249;8;3;3;3763
3250;11;2;2;10972
3251;7;1;3;13120
3252;10;3;1;12863
3253;11;2;3;8641
3254;7;3;3;15689
3255;6;3;3;8101
3256;8;4;2;3664
3257;6;4;5;1689
3258;11;4;6;8532
3259;8;2;1;10105
3260;5;1;1;12789
3261;4;1;6;6037
3262;12;1;4;6701
3263;6;2;2;14831
3264;12;3;2;11980
3265;6;3;5;4401
3266;9;2;6;1082
3267;9;1;5;1952
3268;6;1;3;16557
3269;4;3;6;5513
3270;3;1;1;19198
3271;12;1;2;19409
3272;3;3;4;13215
3273;12;4;2;14809
3274;9;1;3;14143
3275;7;1;5;12815
3276;11;4;1;4681
3277;7;3;3;2746
3278;4;1;1;11944
3279;12;4;2;10192
3280;9;3;5;8863
3281;10;2;2;10180
3282;6;3;5;11790
3283;8;3;1;6783
3284;8;2;5;17121
3285;9;1;4;12054
3286;6;3;6;19585
3287;5;3;6;14774
3288;5;1;4;8593
3289;9;4;3;18240
3290;10;1;5;2826
3291;6;3;4;3682
3292;8;1;4;3510
3293;11;3;4;2903
3294;6;2;5;5011
3295;9;3;6;18915
3296;7;2;3;12889
3297;11;3;2;5252
3298;4;4;3;12869
3299;5;3;2;15964
3300;12;1;5;12267
3301;4;1;6;13033
3302;12;2;3;7599
3303;4;3;6;18322
3304;5;2;6;15272
3305;12;4;5;4144
3306;9;4;2;11472
3307;4;2;5;16872
3308;8;4;4;9228
3309;10;2;3;17430
3310;8;4;2;3000
3311;8;1;2;1447
3312;4;4;6;13313
3313;5;3;5;4678
3314;7;3;4;19107
3315;4;3;2;17343
3316;4;1;4;19908
3317;9;1;1;7083
3318;12;4;4;6531
3319;11;4;3;18388
3320;3;2;6;16061
3321;7;4;1;17707
3322;7;4;5;1844
3323;6;1;2;10150
3324;9;2;3;616
3325;4;2;5;596
3326;9;4;4;3548
3327;9;3;6;19726
3328;11;3;3;14820
3329;3;2;4;11464
3330;6;4;2;4010
3331;12;2;2;12789
3332;10;4;1;7373
3333;10;3;3;9551
3334;3;2;5;9537
3335;4;3;3;4516
3336;4;2;6;11322
3337;12;3;2;5010
3338;12;2;5;12363
3339;7;1;5;14919
3340;5;3;5;4556
3341;7;3;6;10771
3342;3;1;2;19498
3343;8;3;2;19687
3344;9;4;6;2404
3345;12;1;4;19105
3346;12;3;4;11477
3347;7;3;4;18687
3348;6;4;4;6429
3349;11;3;2;15218
3350;11;2;4;1599
3351;9;3;2;3883
3352;11;3;2;7135
3353;3;4;5;288
3354;12;1;6;9803
3355;10;4;3;17655
3356;6;1;4;10370
3357;7;4;4;7807
3358;11;4;4;15049
3359;11;3;1;1038
3360;11;3;1;16622
3361;12;4;2;12811
3362;4;1;6;4881
3363;8;2;6;16845
3364;7;4;5;3802
3365;11;3;4;1802
3366;3;4;5;7658
3367;9;2;2;5821
3368;7;2;3;9835
3369;12;3;5;12753
3370;6;3;1;11931
3371;12;3;5;12422
3372;7;2;1;10873
3373;6;3;5;17187
3374;7;1;2;2937
3375;7;1;4;16431
3376;10;4;5;5627
3377;5;3;1;2836
3378;12;2;1;4902
3379;5;1;1;13505
3380;3;1;5;6495
3381;4;1;5;7854
3382;6;3;2;8609
3383;9;1;3;17184
3384;9;1;2;17821
3385;10;1;1;10498
3386;8;4;1;18967
3387;9;3;1;1732
3388;6;3;1;9776
3389;4;2;1;8803
3390;3;1;6;4201
3391;12;3;1;17948
3392;4;2;3;16886
3393;3;3;4;4980
3394;3;4;2;656
3395;11;1;3;618
3396;7;4;2;9885
3397;11;3;4;18578
3398;3;4;4;7602
3399;10;2;4;13920
3400;6;2;5;11543
3401;11;4;4;7201
3402;6;4;3;5358
3403;3;3;5;16153
3404;6;4;5;3276
3405;4;2;4;4226
3406;3;4;3;17502
3407;10;4;6;17115
3408;3;2;6;9779
3409;5;4;3;10457
3410;4;4;2;10716
3411;9;1;4;6589
3412;11;2;4;7234
3413;7;2;2;15752
3414;5;4;4;978
3415;9;1;5;14090
3416;4;2;1;8684
3417;8;3;4;14990
3418;10;1;3;7236
3419;10;3;2;7429
3420;8;3;1;10396
3421;5;1;5;18151
3422;5;3;1;11770
3423;4;3;3;3721
3424;10;3;6;8886
3425;7;2;3;9944
3426;6;3;3;17086
3427;11;4;2;8838
3428;8;2;6;4912
3429;11;4;5;9502
3430;8;2;4;13525
3431;12;3;5;13166
3432;8;4;3;6965
3433;3;3;2;11427
3434;3;1;6;7154
3435;9;2;1;16051
3436;3;1;3;928
3437;6;4;3;19617
3438;3;3;2;10586
3439;12;3;3;3024
3440;4;4;1;11187
3441;7;3;2;9828
3442;3;4;4;8468
3443;11;1;5;7873
3444;7;2;1;1064
3445;5;4;2;9949
3446;5;2;3;4483
3447;5;1;1;14513
3448;6;1;5;15341
3449;3;4;3;2075
3450;3;1;6;15240
3451;9;3;6;6541
3452;7;2;3;8369
3453;11;2;4;1624
3454;11;3;3;957
3455;8;4;6;11457
3456;4;1;4;10622
3457;8;4;5;1302
3458;7;4;5;16856
3459;10;3;4;4168
3460;9;3;3;17944
3461;10;4;4;13420
3462;8;1;2;5824
3463;6;4;3;3606
3464;9;4;5;10889
3465;3;2;2;17927
3466;8;2;2;11895
3467;5;3;5;1596
3468;11;1;4;12946
3469;8;2;6;439
3470;4;2;4;4360
3471;10;2;6;9766
3472;11;4;2;6606
3473;6;3;6;8623
3474;10;3;1;8715
3475;7;3;4;9598
3476;4;4;2;16853
3477;7;1;3;14905
3478;11;4;1;16216
3479;10;3;3;17385
3480;4;1;2;9175
3481;7;2;4;5379
3482;7;1;1;5652
3483;9;3;2;17781
3484;10;4;3;7947
3485;8;4;1;5883
3486;9;1;5;12132
3487;5;2;3;10462
3488;4;4;4;1634
3489;5;1;2;19316
3490;5;3;1;14007
3491;6;1;2;18061
3492;9;1;1;778
3493;9;3;2;13101
3494;8;2;5;18778
3495;4;3;4;7480
3496;8;3;4;14201
3497;4;1;5;19995
3498;8;3;6;8212
3499;10;3;2;8903
3500;12;3;5;18784
3501;4;2;1;2689
3502;9;4;3;5841
3503;3;1;4;19822
3504;8;1;1;2122
3505;7;4;4;4788
3506;9;3;2;12348
3507;10;1;5;4112
3508;9;2;2;6726
3509;11;3;4;15030
3510;7;2;4;4857
3511;5;3;3;1931
3512;4;3;2;810
3513;10;3;5;14425
3514;6;4;6;10652
3515;5;3;4;16460
3516;10;4;6;17033
3517;7;2;1;19597
3518;7;2;3;6189
3519;12;4;6;4632
3520;6;3;3;10112
3521;4;3;3;12549
3522;5;1;1;16814
3523;4;3;6;14661
3524;3;3;5;6922
3525;10;2;1;8890
3526;5;3;3;10181
3527;9;2;2;688
3528;11;3;1;10233
3529;6;4;5;6516
3530;3;1;1;19228
3531;4;1;6;13512
3532;7;1;4;7740
3533;4;4;6;10625
3534;11;3;4;9628
3535;7;1;2;11926
3536;8;3;1;8603
3537;10;1;2;6693
3538;12;1;6;4253
3539;7;3;4;4878
3540;12;4;1;15963
3541;10;3;4;431
3542;3;2;2;12286
3543;4;4;5;19690
3544;7;3;2;11690
3545;3;2;4;1211
3546;7;2;1;7422
3547;5;4;5;5
3548;9;1;4;1686
3549;10;3;6;7490
3550;12;1;1;1431
3551;11;2;6;15285
3552;10;4;6;3197
3553;12;1;1;14017
3554;6;3;5;13591
3555;6;1;2;960
3556;6;2;2;10850
3557;10;2;4;5385
3558;11;4;2;3932
3559;12;1;2;7533
3560;10;4;1;5912
3561;7;4;5;13898
3562;8;2;1;10778
3563;5;3;4;4000
3564;10;2;3;5433
3565;7;1;6;11413
3566;12;4;5;6423
3567;7;2;3;12195
3568;9;4;5;2691
3569;8;2;5;3924
3570;3;4;2;274
3571;9;1;6;7250
3572;12;4;6;19936
3573;12;4;1;13528
3574;4;2;2;3703
3575;3;3;6;15127
3576;5;1;1;3047
3577;6;3;5;2756
3578;10;4;5;7931
3579;3;3;4;15139
3580;9;2;2;17734
3581;5;3;5;11170
3582;6;3;1;19076
3583;9;3;6;6215
3584;12;4;3;14310
3585;9;2;2;9616
3586;10;2;1;16301
3587;10;3;2;7864
3588;3;1;3;17438
3589;12;4;4;5661
3590;8;4;2;9817
3591;7;2;5;113
3592;6;2;3;18283
3593;11;2;5;3216
3594;3;3;1;10100
3595;10;4;4;6053
3596;6;3;5;17372
3597;5;3;1;2323
3598;8;1;2;14274
