id;employee_id;begin_date;end_date;sum
8809;1600;22.04.2008;03.05.2008;1458,26
8810;1907;14.12.2013;18.12.2013;363,56
8811;6441;22.02.2009;08.03.2009;3517,2
8812;5455;29.10.2020;15.11.2020;2039,79
8813;3883;13.11.2004;23.11.2004;3231,53
8814;384;19.12.2012;28.12.2012;684,92
8815;7192;21.12.2012;29.12.2012;198,14
8816;3522;11.01.2004;26.01.2004;1589,35
8817;5689;02.07.2017;18.07.2017;4177,01
8818;9542;13.09.2009;25.09.2009;2628,36
8819;6626;05.02.2014;24.02.2014;3918,59
8820;1450;12.05.2011;27.05.2011;4220,91
8821;7458;11.01.2017;21.01.2017;1375,9
8822;800;13.07.2021;25.07.2021;475,61
8823;1083;23.03.2023;30.03.2023;1995,56
8824;582;08.04.2013;18.04.2013;4718,03
8825;7188;01.12.2011;03.12.2011;2931,36
8826;4608;04.11.2010;10.11.2010;556,33
8827;3935;09.07.2016;22.07.2016;2909,48
8828;8164;15.10.2013;20.10.2013;3731,87
8829;1091;13.02.2023;23.02.2023;1393,12
8830;9391;12.09.2018;14.09.2018;1819,37
8831;8895;10.12.2018;11.12.2018;3454,86
8832;5128;09.04.2007;29.04.2007;2776,39
8833;5213;12.11.2020;02.12.2020;2507,11
8834;1255;13.03.2023;27.03.2023;1324,19
8835;4405;08.06.2004;23.06.2004;1833,82
8836;7871;28.10.2013;02.11.2013;124,82
8837;6614;07.12.2012;25.12.2012;4317,11
8838;5128;18.04.2005;21.04.2005;1433,06
8839;7743;14.12.2020;17.12.2020;2098,91
8840;8931;09.08.2006;24.08.2006;1574,05
8841;733;01.03.2013;10.03.2013;1252,44
8842;545;21.05.2012;04.06.2012;731,01
8843;647;07.11.2019;26.11.2019;4315,98
8844;4905;29.05.2019;02.06.2019;708,69
8845;9434;11.03.2009;17.03.2009;3016,72
8846;3678;19.05.2017;04.06.2017;3861,18
8847;8066;15.03.2016;01.04.2016;2707,44
8848;2560;06.10.2004;20.10.2004;554,83
8849;9929;16.12.2014;18.12.2014;3824,42
8850;7269;27.07.2018;14.08.2018;2222,26
8851;1355;28.01.2006;15.02.2006;386,19
8852;31;26.06.2021;08.07.2021;3511,19
8853;6002;21.01.2021;02.02.2021;4523,96
8854;2479;15.10.2017;29.10.2017;3606,04
8855;6290;25.10.2007;09.11.2007;1890,11
8856;2143;31.01.2008;14.02.2008;1764,07
8857;516;04.06.2016;05.06.2016;1446,92
8858;6980;27.03.2004;31.03.2004;1441,33
8859;7168;30.01.2020;11.02.2020;3126,13
8860;3608;10.10.2018;17.10.2018;4702,34
8861;6605;22.12.2013;30.12.2013;3701,06
8862;8903;05.04.2016;24.04.2016;1250,83
8863;8386;27.08.2008;12.09.2008;2748,34
8864;3064;05.07.2015;24.07.2015;871,67
8865;233;20.10.2011;27.10.2011;4028,35
8866;720;29.05.2014;18.06.2014;4211,61
8867;2350;07.12.2012;26.12.2012;4460,37
8868;3030;02.09.2019;08.09.2019;4020,59
8869;5863;10.05.2003;15.05.2003;2009,46
8870;2371;26.02.2004;27.02.2004;4452,56
8871;4427;03.01.2021;09.01.2021;4214,15
8872;5654;29.12.2014;11.01.2015;2637,87
8873;8746;26.04.2005;01.05.2005;3335,34
8874;4812;13.04.2011;22.04.2011;2999
8875;5322;28.11.2009;10.12.2009;2596,45
8876;2779;25.10.2010;07.11.2010;1600,08
8877;7253;30.09.2021;20.10.2021;3835,18
8878;3187;26.09.2018;04.10.2018;2618,2
8879;205;14.04.2011;03.05.2011;88,55
8880;2304;29.03.2007;12.04.2007;3017,97
8881;3256;18.05.2013;07.06.2013;1023,85
8882;1766;26.07.2007;03.08.2007;334,83
8883;8769;14.04.2013;24.04.2013;3209,89
8884;2583;22.01.2010;30.01.2010;3353,45
8885;4298;14.01.2013;21.01.2013;1789,29
8886;9631;29.01.2018;13.02.2018;4972,41
8887;4928;31.10.2007;12.11.2007;2565,62
8888;7620;17.04.2012;24.04.2012;3541,05
8889;6456;10.03.2009;27.03.2009;4924,87
8890;9427;24.01.2021;05.02.2021;304,67
8891;5632;12.10.2013;23.10.2013;2398,1
8892;3844;14.03.2003;03.04.2003;4823,71
8893;2964;05.12.2012;16.12.2012;549,16
8894;9251;01.05.2008;09.05.2008;3545,26
8895;2553;14.06.2004;22.06.2004;3793,32
8896;2281;08.01.2011;22.01.2011;3373,75
8897;6922;22.03.2014;24.03.2014;4679,62
8898;8086;10.08.2019;23.08.2019;2587,63
8899;8844;12.10.2013;14.10.2013;3829,33
8900;2458;22.08.2020;30.08.2020;2212,36
8901;2288;15.05.2022;18.05.2022;3521,63
8902;8261;01.10.2012;02.10.2012;2251,32
8903;4337;21.03.2020;05.04.2020;4270,8
8904;8239;16.04.2015;29.04.2015;4696,16
8905;6888;17.04.2018;29.04.2018;1787,1
8906;7377;14.06.2014;19.06.2014;4162,64
8907;9543;23.05.2019;10.06.2019;2242,26
8908;2305;24.09.2005;12.10.2005;3322,53
8909;7360;17.11.2020;25.11.2020;2055,32
8910;5838;23.11.2018;12.12.2018;2670,94
8911;1470;01.05.2008;17.05.2008;502,02
8912;3106;18.09.2021;29.09.2021;4295,45
8913;8109;30.07.2011;14.08.2011;2416,38
8914;5736;23.07.2008;27.07.2008;3602,13
8915;747;19.05.2004;04.06.2004;1759,88
8916;1287;02.09.2005;22.09.2005;2603,21
8917;9596;07.11.2009;18.11.2009;2719,61
8918;6738;17.03.2015;20.03.2015;4542,29
8919;4243;12.05.2018;21.05.2018;2347,73
8920;5382;16.08.2021;04.09.2021;2789,59
8921;2238;07.08.2016;12.08.2016;4056,42
8922;4845;25.06.2017;28.06.2017;320,91
8923;9350;22.02.2017;12.03.2017;68,04
8924;9177;07.09.2019;22.09.2019;4076,76
8925;7588;20.07.2010;08.08.2010;1538,53
8926;2880;14.02.2005;03.03.2005;1069,72
8927;4045;22.03.2005;23.03.2005;2124,33
8928;7872;02.05.2003;03.05.2003;1008,69
8929;1450;08.08.2018;23.08.2018;736,53
8930;3119;29.07.2013;13.08.2013;3814,12
8931;9564;11.08.2007;31.08.2007;1345,35
8932;5491;19.09.2018;04.10.2018;2671,6
8933;3108;13.10.2015;29.10.2015;225,82
8934;7479;27.03.2007;02.04.2007;2179,48
8935;2504;11.12.2008;16.12.2008;2140,68
8936;7279;22.11.2020;12.12.2020;2758,46
8937;1406;29.01.2011;05.02.2011;2051,49
8938;8595;10.07.2016;11.07.2016;2346,81
8939;5285;19.11.2011;22.11.2011;2463,64
8940;3347;13.10.2009;17.10.2009;2065,85
8941;8191;26.12.2022;13.01.2023;3253,35
8942;2973;19.12.2011;24.12.2011;1535,8
8943;805;09.10.2014;11.10.2014;3499,07
8944;6499;04.12.2009;12.12.2009;1187,32
8945;8862;10.06.2014;30.06.2014;185,93
8946;4350;20.04.2011;29.04.2011;1939,6
8947;7331;03.07.2004;21.07.2004;416,2
8948;5844;07.11.2009;10.11.2009;1997
8949;2876;13.11.2004;27.11.2004;536,6
8950;4227;24.03.2013;11.04.2013;3227,55
8951;7696;30.08.2009;16.09.2009;90,25
8952;7802;21.05.2022;02.06.2022;4387,52
8953;2100;15.06.2017;23.06.2017;1186,75
8954;6182;27.07.2016;29.07.2016;3903,36
8955;6238;01.12.2018;12.12.2018;2995,38
8956;9355;07.04.2012;14.04.2012;3630,51
8957;7297;09.09.2005;23.09.2005;1407,56
8958;7986;14.09.2019;19.09.2019;291,54
8959;7813;15.05.2005;30.05.2005;1468,1
8960;9975;10.12.2005;20.12.2005;2876,93
8961;1320;18.03.2017;02.04.2017;4706,34
8962;7521;15.05.2003;26.05.2003;2446,74
8963;4070;14.03.2020;27.03.2020;548,73
8964;2084;03.11.2016;12.11.2016;1219,11
8965;403;13.04.2004;17.04.2004;437,7
8966;7065;08.07.2016;26.07.2016;1494,79
8967;4160;20.07.2016;31.07.2016;3538,32
8968;4774;18.04.2014;21.04.2014;412,51
8969;791;03.05.2016;08.05.2016;730,81
8970;7461;11.05.2019;22.05.2019;4014
8971;1486;26.03.2006;31.03.2006;4273,34
8972;3589;30.01.2017;10.02.2017;923,74
8973;888;08.09.2017;18.09.2017;3579,49
8974;6131;15.09.2017;05.10.2017;861,47
8975;3972;24.05.2022;04.06.2022;3783,32
8976;8138;28.07.2019;30.07.2019;1958,43
8977;8575;24.04.2004;25.04.2004;359,97
8978;3190;28.01.2018;13.02.2018;4954,82
8979;7399;18.12.2014;07.01.2015;1298,02
8980;8434;15.06.2006;01.07.2006;2843,77
8981;3855;20.01.2016;30.01.2016;2547,93
8982;3446;02.11.2022;04.11.2022;4413,25
8983;5540;16.12.2016;30.12.2016;2363,79
8984;2074;22.01.2008;25.01.2008;2944,8
8985;4399;16.12.2019;21.12.2019;455,23
8986;6737;08.08.2005;12.08.2005;2827,69
8987;1462;18.01.2016;22.01.2016;1210,64
8988;2134;25.04.2014;04.05.2014;1631,77
8989;9377;18.04.2010;01.05.2010;4355,52
8990;1934;18.02.2009;06.03.2009;1630,3
8991;5489;18.11.2005;20.11.2005;4176,72
8992;5094;07.10.2020;24.10.2020;3891,95
8993;5473;29.07.2006;07.08.2006;2659,77
8994;7852;17.05.2019;29.05.2019;2838,16
8995;6279;19.11.2003;05.12.2003;3155,26
8996;6516;21.04.2012;24.04.2012;108,36
8997;2745;09.02.2011;19.02.2011;3645,07
8998;465;25.05.2007;04.06.2007;4350,93
8999;255;10.05.2013;28.05.2013;2066,11
9000;4665;09.05.2004;16.05.2004;816,34
9001;1568;03.03.2021;19.03.2021;1798,48
9002;656;02.10.2015;03.10.2015;3356,89
9003;5329;07.02.2021;16.02.2021;1216,67
9004;9320;08.10.2017;14.10.2017;3939,03
9005;1645;22.01.2018;06.02.2018;1928,37
9006;6643;15.04.2006;24.04.2006;2297,5
9007;1010;19.12.2008;21.12.2008;282,58
9008;7878;18.02.2023;20.02.2023;4758,76
9009;9748;20.12.2022;08.01.2023;2162,32
9010;4637;16.10.2005;17.10.2005;965,69
9011;938;05.06.2016;10.06.2016;3248,65
9012;2228;14.08.2005;31.08.2005;2499,11
9013;9644;01.08.2004;07.08.2004;3358,98
9014;6180;17.02.2018;26.02.2018;3275,66
9015;6963;12.05.2021;18.05.2021;135,03
9016;3414;18.06.2006;08.07.2006;2155,38
9017;9623;20.02.2009;28.02.2009;3158,41
9018;4499;09.11.2020;12.11.2020;2941,08
9019;4775;02.09.2006;22.09.2006;1571,19
9020;7238;02.05.2006;19.05.2006;3448,03
9021;2225;26.10.2019;14.11.2019;2719,43
9022;5634;28.06.2009;16.07.2009;3222,48
9023;7425;14.03.2021;02.04.2021;2769,78
9024;4180;11.02.2009;03.03.2009;3221,22
9025;2629;01.07.2003;19.07.2003;2176,75
9026;3494;21.01.2011;07.02.2011;3605,76
9027;8099;07.01.2022;17.01.2022;2906,24
9028;7046;10.10.2016;19.10.2016;3167,39
9029;5723;08.08.2017;17.08.2017;504,07
9030;6642;28.02.2019;01.03.2019;3301,92
9031;1527;15.08.2012;19.08.2012;2918,27
9032;7021;23.04.2017;27.04.2017;1367,67
9033;8261;21.04.2018;27.04.2018;4532,47
9034;1812;20.10.2011;08.11.2011;4180,66
9035;9854;16.02.2019;27.02.2019;29,59
9036;7688;15.03.2023;27.03.2023;626,07
9037;4849;02.05.2014;07.05.2014;4727,35
9038;2437;25.12.2004;31.12.2004;1916,65
9039;8753;07.06.2018;09.06.2018;2394,04
9040;6533;02.11.2017;14.11.2017;1228,32
9041;935;05.12.2019;06.12.2019;2712,46
9042;1097;10.02.2011;15.02.2011;4740,52
9043;429;12.09.2021;15.09.2021;4349
9044;209;15.03.2006;18.03.2006;606,17
9045;3742;05.09.2008;11.09.2008;1264,49
9046;1981;30.01.2006;14.02.2006;3032,01
9047;7660;30.07.2007;02.08.2007;1447,12
9048;2144;17.06.2020;05.07.2020;3973,84
9049;8654;27.11.2017;01.12.2017;115,67
9050;8731;16.04.2011;22.04.2011;2775,56
9051;8331;07.07.2009;22.07.2009;3391,69
9052;8998;25.02.2022;07.03.2022;4036,09
9053;7606;13.01.2018;01.02.2018;3313,25
9054;6661;16.11.2017;06.12.2017;4397,6
9055;6021;16.05.2022;03.06.2022;4548,03
9056;8363;05.03.2017;17.03.2017;4139,98
9057;7532;16.11.2005;29.11.2005;2278,89
9058;9041;20.03.2005;21.03.2005;1265,09
9059;118;20.01.2015;03.02.2015;2875,49
9060;9310;09.12.2011;29.12.2011;3835,29
9061;7098;24.12.2014;25.12.2014;3746,02
9062;7199;03.07.2005;19.07.2005;3433,12
9063;5909;29.06.2008;06.07.2008;3859,03
9064;3831;13.06.2003;21.06.2003;1694,44
9065;7728;20.10.2014;05.11.2014;3179,48
9066;4769;24.01.2023;30.01.2023;2867,84
9067;7574;04.09.2018;17.09.2018;655,85
9068;6623;16.08.2008;31.08.2008;3998,64
9069;6276;13.04.2007;02.05.2007;2476,3
9070;4776;29.01.2009;11.02.2009;6,72
9071;2192;31.12.2009;12.01.2010;1769,99
9072;8655;04.03.2015;24.03.2015;2450,86
9073;6204;14.03.2017;25.03.2017;1661,19
9074;4130;09.08.2005;23.08.2005;4243,63
9075;501;26.02.2008;11.03.2008;254
9076;2620;25.05.2005;26.05.2005;4536,98
9077;900;05.01.2019;17.01.2019;4183,9
9078;9402;15.04.2011;27.04.2011;1318
9079;8640;31.03.2008;06.04.2008;4209,37
9080;2295;12.03.2004;01.04.2004;3720,23
9081;1651;26.02.2023;14.03.2023;3530,86
9082;1245;06.10.2005;23.10.2005;4171,94
9083;2425;19.02.2005;25.02.2005;2710,09
9084;7820;14.08.2011;20.08.2011;2203,04
9085;820;23.04.2013;29.04.2013;4724,43
9086;4137;15.08.2004;23.08.2004;492,87
9087;6450;05.12.2019;10.12.2019;3596,47
9088;906;03.08.2005;17.08.2005;3016,1
9089;5319;30.09.2020;16.10.2020;2702,54
9090;5927;29.10.2005;10.11.2005;2544,93
9091;5600;11.03.2018;31.03.2018;959,86
9092;5553;08.02.2010;12.02.2010;3386,6
9093;6008;19.07.2011;28.07.2011;3756,29
9094;838;30.08.2011;01.09.2011;1592,7
9095;4061;05.02.2019;16.02.2019;4039,14
9096;2384;04.09.2021;19.09.2021;3427,55
9097;7117;25.08.2017;07.09.2017;2656,97
9098;6721;16.03.2012;04.04.2012;2512,8
9099;4819;19.12.2013;28.12.2013;642,12
9100;7524;13.04.2012;18.04.2012;584,52
9101;841;26.12.2014;11.01.2015;1536,72
9102;4868;16.01.2019;28.01.2019;620,01
9103;7902;02.12.2005;09.12.2005;3359,92
9104;1791;05.09.2010;23.09.2010;3091,78
9105;7878;11.08.2014;22.08.2014;1642,02
9106;6362;14.06.2004;17.06.2004;2415,91
9107;6608;04.09.2003;22.09.2003;60,16
9108;3907;26.08.2011;10.09.2011;2828,45
9109;6543;28.05.2012;16.06.2012;918,18
9110;6012;17.03.2004;19.03.2004;1686,07
9111;5991;22.09.2019;30.09.2019;688,04
9112;8496;28.06.2011;18.07.2011;3551,25
9113;2562;14.01.2015;22.01.2015;1085,08
9114;3560;25.02.2022;02.03.2022;4397,54
9115;7187;23.02.2009;10.03.2009;3189,98
9116;7388;20.06.2010;24.06.2010;1321,17
9117;4681;08.10.2017;10.10.2017;4684,07
9118;2849;13.05.2015;25.05.2015;3793,77
9119;942;15.10.2021;24.10.2021;517,72
9120;4408;17.11.2014;07.12.2014;2151,61
9121;9835;03.10.2004;17.10.2004;1468,52
9122;4758;31.08.2012;16.09.2012;1400,32
9123;7832;23.03.2021;28.03.2021;963,27
9124;4365;01.01.2004;13.01.2004;918,7
9125;1230;18.01.2019;02.02.2019;3898,29
9126;1900;25.03.2003;26.03.2003;1441,94
9127;7230;26.03.2019;31.03.2019;4859,52
9128;3435;05.02.2008;17.02.2008;586,23
9129;1475;01.01.2019;02.01.2019;2411,2
9130;2033;02.06.2013;11.06.2013;3749,19
9131;9701;02.02.2004;12.02.2004;391,61
9132;7230;23.12.2007;30.12.2007;3568,83
9133;583;01.06.2012;11.06.2012;477,64
9134;406;21.05.2012;08.06.2012;3436,75
9135;2387;23.07.2007;29.07.2007;2592,18
9136;3808;21.08.2004;04.09.2004;4248,85
9137;4440;28.03.2018;29.03.2018;3964,77
9138;2789;10.10.2017;28.10.2017;1812,13
9139;9657;04.12.2016;18.12.2016;3819,12
9140;7697;09.08.2011;24.08.2011;3605,69
9141;760;29.12.2008;15.01.2009;3284,47
9142;8710;28.07.2007;04.08.2007;1052,6
9143;2645;13.06.2014;24.06.2014;1353,57
9144;5484;17.02.2003;09.03.2003;3991,77
9145;3196;11.09.2006;19.09.2006;2748,66
9146;4938;04.01.2003;18.01.2003;4334,18
9147;4152;12.05.2014;27.05.2014;540,91
9148;3531;28.10.2005;03.11.2005;251,31
9149;5728;20.04.2019;05.05.2019;4217,33
9150;3086;23.01.2004;07.02.2004;757,83
9151;10002;20.08.2008;06.09.2008;2920,36
9152;7856;23.06.2013;27.06.2013;1391,89
9153;1080;28.08.2015;29.08.2015;3638,26
9154;944;22.10.2007;29.10.2007;3820,71
9155;8856;19.05.2012;02.06.2012;3056,98
9156;1845;02.07.2003;19.07.2003;1841,49
9157;2951;20.03.2020;06.04.2020;3740,71
9158;4289;31.10.2017;19.11.2017;1502,34
9159;1754;16.01.2022;17.01.2022;4806,91
9160;1075;01.01.2022;15.01.2022;2385,21
9161;5546;09.01.2015;23.01.2015;4636,59
9162;8967;16.06.2014;25.06.2014;2238,91
9163;6628;25.11.2018;07.12.2018;1210,97
9164;5733;11.10.2007;25.10.2007;3212,9
9165;9777;21.07.2018;26.07.2018;719,71
9166;2850;02.04.2003;12.04.2003;4550,63
9167;5668;15.03.2021;26.03.2021;4909,11
9168;9959;08.06.2016;21.06.2016;4388,17
9169;9912;05.07.2020;06.07.2020;4143,42
9170;213;07.01.2014;26.01.2014;104,21
9171;8217;26.08.2005;11.09.2005;4853,87
9172;8965;20.10.2014;30.10.2014;843,28
9173;8135;09.04.2008;21.04.2008;4837,21
9174;4937;20.12.2019;04.01.2020;221,57
9175;8484;08.11.2019;27.11.2019;3067,83
9176;4927;24.11.2011;30.11.2011;3747,63
9177;8235;24.07.2009;07.08.2009;4867,96
9178;7608;24.01.2014;28.01.2014;2787,9
9179;6388;22.01.2006;05.02.2006;3511,99
9180;1933;17.12.2007;21.12.2007;3594,54
9181;1002;14.06.2006;04.07.2006;2837,53
9182;4015;26.05.2005;06.06.2005;1744,65
9183;7230;10.01.2007;14.01.2007;3541,12
9184;1752;01.07.2013;08.07.2013;28,2
9185;8133;06.03.2020;18.03.2020;500,3
9186;3378;09.09.2011;24.09.2011;3922,3
9187;5420;13.10.2009;19.10.2009;3018,8
9188;3262;11.07.2003;17.07.2003;308,56
9189;1092;25.02.2021;10.03.2021;4326,34
9190;2626;26.03.2014;29.03.2014;2966,32
9191;3509;08.07.2007;18.07.2007;516,25
9192;1988;22.08.2019;11.09.2019;2526,7
9193;2615;08.08.2007;20.08.2007;1744,5
9194;7109;25.10.2004;05.11.2004;1790,04
9195;5014;01.01.2018;11.01.2018;1393,32
9196;8272;18.10.2013;07.11.2013;87,4
9197;1791;21.04.2017;05.05.2017;3993,85
9198;5918;30.09.2012;06.10.2012;1801,24
9199;7384;22.10.2009;30.10.2009;4063,78
9200;4784;03.03.2013;07.03.2013;883,21
9201;3605;30.10.2021;08.11.2021;204,88
9202;1585;11.02.2007;19.02.2007;3637,84
9203;1195;04.03.2012;13.03.2012;4934,03
9204;5862;28.02.2018;19.03.2018;3663,49
9205;9384;25.11.2005;12.12.2005;4854,8
9206;8540;03.09.2013;09.09.2013;1619,76
9207;339;20.05.2005;26.05.2005;218,49
9208;8752;11.04.2016;13.04.2016;1321,2
9209;3108;24.10.2010;02.11.2010;2518,76
9210;7308;17.03.2011;01.04.2011;1099,08
9211;2523;28.08.2005;02.09.2005;951,75
9212;4214;27.03.2019;01.04.2019;3279,2
9213;9533;01.04.2018;09.04.2018;1770,97
9214;4011;23.01.2003;07.02.2003;2651,38
9215;6156;06.11.2013;09.11.2013;3038,51
9216;5869;20.06.2013;21.06.2013;2779,74
9217;9776;06.06.2015;18.06.2015;3013,55
9218;9118;31.05.2013;11.06.2013;1333,92
9219;2353;20.11.2015;05.12.2015;1072,88
9220;3870;20.08.2013;02.09.2013;4257,39
9221;6578;04.07.2008;13.07.2008;1110,95
9222;1247;29.03.2012;30.03.2012;2373,24
9223;8892;08.09.2006;23.09.2006;827,64
9224;978;08.03.2023;22.03.2023;3302,15
9225;1575;11.11.2017;22.11.2017;4205,24
9226;3719;24.11.2022;07.12.2022;4357
9227;5098;02.05.2020;13.05.2020;1281,46
9228;1348;25.01.2011;04.02.2011;4250,44
9229;4005;10.08.2018;20.08.2018;2844,49
9230;7937;23.02.2021;10.03.2021;2727,13
9231;1799;21.10.2012;10.11.2012;3119,86
9232;6813;11.04.2012;22.04.2012;4190,14
9233;9278;08.05.2012;26.05.2012;2237,53
9234;1167;01.06.2020;21.06.2020;3694,71
9235;3080;24.11.2012;09.12.2012;3986,79
9236;9454;27.03.2014;14.04.2014;1009,5
9237;4695;11.11.2005;21.11.2005;885,66
9238;9332;25.02.2005;06.03.2005;697,95
9239;1206;16.08.2015;01.09.2015;4357,26
9240;126;03.06.2019;04.06.2019;1183,92
9241;4842;10.06.2007;29.06.2007;1095,84
9242;6957;20.04.2009;06.05.2009;2131,28
9243;3054;14.11.2007;29.11.2007;262,59
9244;288;05.03.2018;19.03.2018;112,03
9245;3106;18.08.2008;27.08.2008;1254,52
9246;9136;30.01.2005;03.02.2005;4059,28
9247;9878;12.01.2016;29.01.2016;1885,77
9248;8686;04.06.2016;05.06.2016;581,92
9249;2391;14.04.2016;23.04.2016;1836,52
9250;5641;09.05.2021;16.05.2021;1276
9251;7122;28.09.2020;06.10.2020;2719,33
9252;2972;25.11.2010;08.12.2010;2368,64
9253;9460;13.01.2015;24.01.2015;1807,97
9254;5530;05.12.2017;21.12.2017;4863,18
9255;508;27.10.2019;07.11.2019;4646,74
9256;1014;17.01.2016;25.01.2016;4083,93
9257;9457;27.12.2018;28.12.2018;979,39
9258;8916;15.03.2004;20.03.2004;2325,88
9259;8838;12.07.2009;18.07.2009;2513,53
9260;3216;16.10.2021;02.11.2021;1543,5
9261;4131;12.12.2004;31.12.2004;698,5
9262;4698;01.04.2005;16.04.2005;391,57
9263;3459;25.06.2012;30.06.2012;2955,97
9264;8434;12.02.2022;03.03.2022;1901,8
9265;4184;31.01.2016;06.02.2016;220,34
9266;2151;21.05.2007;08.06.2007;2028,37
9267;2659;24.01.2009;29.01.2009;3336,07
9268;4642;02.01.2009;03.01.2009;2780,63
9269;8025;25.05.2015;27.05.2015;2973,69
9270;8133;25.02.2004;11.03.2004;4384,42
9271;6830;16.08.2014;05.09.2014;3798,85
9272;4813;20.09.2008;08.10.2008;196,29
9273;7651;06.05.2014;10.05.2014;3263,09
9274;2850;13.12.2020;01.01.2021;3510,28
9275;6753;06.06.2012;17.06.2012;2546,84
9276;5879;08.11.2008;12.11.2008;1571,35
9277;1789;08.06.2013;11.06.2013;4354,33
9278;5707;25.05.2003;09.06.2003;4672,64
9279;858;02.05.2021;03.05.2021;802,54
9280;5289;30.07.2009;09.08.2009;1820,3
9281;7962;02.03.2014;10.03.2014;1804,49
9282;7274;05.06.2014;08.06.2014;1250,73
9283;86;25.02.2005;03.03.2005;394,38
9284;8684;14.05.2010;15.05.2010;638,24
9285;8971;31.08.2012;13.09.2012;4076,73
9286;3446;03.08.2007;16.08.2007;3829,8
9287;7408;19.12.2004;25.12.2004;3901
9288;3189;05.01.2021;14.01.2021;4006,98
9289;234;18.02.2020;03.03.2020;3174,66
9290;6892;17.12.2022;06.01.2023;2895,52
9291;5527;13.07.2009;17.07.2009;3812,82
9292;5488;25.05.2015;27.05.2015;1502,51
9293;3788;26.01.2012;03.02.2012;1819,24
9294;2629;04.01.2013;22.01.2013;3091,58
9295;2295;02.08.2007;14.08.2007;2688,9
9296;9829;19.11.2018;26.11.2018;1957,89
9297;3574;12.09.2016;17.09.2016;1285,34
9298;1633;14.03.2006;03.04.2006;753,21
9299;3885;23.09.2011;24.09.2011;2266,74
9300;1619;20.02.2020;02.03.2020;3626,46
9301;1120;15.11.2019;05.12.2019;2434,31
9302;6986;25.08.2021;31.08.2021;361,75
9303;1215;17.05.2012;19.05.2012;1837,82
9304;1466;20.03.2011;27.03.2011;2352,88
9305;7583;01.02.2016;19.02.2016;158,08
9306;2485;25.06.2010;03.07.2010;690,84
9307;1746;30.06.2005;12.07.2005;2309,17
9308;5584;11.11.2014;13.11.2014;3049,77
9309;7944;27.08.2009;31.08.2009;4853,1
9310;2761;16.11.2016;26.11.2016;4958,7
9311;4507;11.08.2003;24.08.2003;1969,66
9312;23;03.04.2023;11.04.2023;552,38
9313;5027;26.05.2004;13.06.2004;1899,36
9314;4092;10.01.2016;26.01.2016;4530,03
9315;9649;06.03.2016;25.03.2016;648,5
9316;9855;21.09.2006;02.10.2006;4659,82
9317;9091;31.01.2013;11.02.2013;2819,87
9318;6595;21.09.2020;08.10.2020;2122,31
9319;2714;25.04.2019;06.05.2019;1883,13
9320;3569;02.07.2007;19.07.2007;2908,68
9321;5481;21.09.2010;03.10.2010;2283,45
9322;5113;10.02.2003;19.02.2003;724,93
9323;5201;05.12.2011;14.12.2011;3735,67
9324;9721;08.12.2004;27.12.2004;4199,68
9325;1923;15.09.2017;29.09.2017;3328,65
9326;9996;20.11.2015;10.12.2015;3662,23
9327;5657;09.06.2013;19.06.2013;1789,67
9328;8936;09.09.2006;13.09.2006;1542,49
9329;9604;30.08.2016;07.09.2016;4381,61
9330;537;23.09.2011;13.10.2011;1456,11
9331;7107;24.04.2018;01.05.2018;4839,84
9332;6036;28.07.2008;29.07.2008;3015,66
9333;3894;20.11.2008;27.11.2008;4948,47
9334;3455;16.05.2021;21.05.2021;1968,99
9335;4682;23.05.2011;01.06.2011;1655,84
9336;9797;01.04.2021;19.04.2021;4594,67
9337;5849;05.08.2016;09.08.2016;4497,65
9338;3263;06.10.2013;14.10.2013;3053,11
9339;3260;07.10.2009;15.10.2009;1497,28
9340;8886;16.11.2016;28.11.2016;4455,62
9341;731;31.08.2020;12.09.2020;1423,09
9342;951;11.10.2004;18.10.2004;737,44
9343;7964;07.11.2018;18.11.2018;1184,11
9344;1360;22.02.2016;01.03.2016;3546,98
9345;9503;10.03.2012;12.03.2012;2024,59
9346;9522;03.03.2012;18.03.2012;4426,09
9347;3532;16.08.2003;04.09.2003;1909,1
9348;422;17.01.2021;04.02.2021;554,11
9349;7879;01.01.2023;10.01.2023;3927,78
9350;4330;02.08.2007;04.08.2007;2230,6
9351;4644;11.01.2008;26.01.2008;4900,98
9352;9284;12.04.2015;28.04.2015;791,59
9353;7219;25.11.2006;12.12.2006;326,73
9354;6869;28.03.2020;02.04.2020;2923,19
9355;2960;02.03.2023;22.03.2023;1870,08
9356;2992;18.09.2014;25.09.2014;4280,94
9357;9300;17.03.2023;18.03.2023;1971,44
9358;264;06.09.2011;22.09.2011;4031,93
9359;6055;01.02.2007;02.02.2007;4359,21
9360;7436;24.07.2022;12.08.2022;4108,68
9361;1564;28.09.2012;17.10.2012;1543,41
9362;4850;08.10.2017;17.10.2017;2923,81
9363;5811;29.05.2019;11.06.2019;2257,01
9364;650;14.01.2023;21.01.2023;2837,98
9365;3317;29.01.2010;14.02.2010;3750,33
9366;9690;13.11.2022;27.11.2022;635,56
9367;2617;17.01.2021;23.01.2021;4072,67
9368;6600;21.02.2022;07.03.2022;4591,62
9369;7200;26.10.2008;14.11.2008;1246,2
9370;7158;02.02.2007;06.02.2007;466,25
9371;5884;10.11.2004;24.11.2004;3860,59
9372;4383;09.03.2011;24.03.2011;1552,03
9373;2437;28.01.2016;08.02.2016;1303,78
9374;8250;02.01.2010;03.01.2010;3966,14
