employee_id;project_id;month_info_id;sum
4790;1900;39;1040,57
4791;2254;218;5689,85
4792;1901;86;3249,58
4793;4182;38;5206,04
4794;811;89;3959,33
4795;4945;156;4297,62
4796;5671;228;4792,91
4797;7033;226;4668,19
4798;3148;160;5363,07
4799;4679;152;4544,34
4800;3797;99;3804,09
4801;5784;5;1974,5
4802;8714;157;5408,75
4803;7976;75;5787,8
4804;2727;107;5708,47
4805;9199;185;3626,49
4806;8250;5;1784,26
4807;6977;38;3190,63
4808;3806;176;5113,3
4809;2699;180;2613,64
4810;4852;161;4951,56
4811;4494;59;3838,91
4812;5221;193;4746,68
4813;7290;97;4258,38
4814;8754;76;2269,69
4815;4238;102;5603,35
4816;8468;58;4759,7
4817;9340;41;4695,97
4818;6757;121;4333,43
4819;1795;183;2268,58
4820;6554;11;2938,95
4821;6307;39;2102,69
4822;9537;214;1744,14
4823;923;196;4645,99
4824;9199;101;4095,46
4825;7844;194;5192,33
4826;1346;26;4939,38
4827;2971;35;2790,63
4828;3431;49;5168,52
4829;9443;27;1918,59
4830;2279;54;2894,84
4831;8615;103;2823,17
4832;893;37;4711,24
4833;9022;70;1949,65
4834;6022;81;5104,45
4835;9735;135;4246,54
4836;6262;29;3953,82
4837;6254;208;5552,46
4838;3107;233;2701,75
4839;6389;86;2535,73
4840;1963;64;3460,5
4841;817;16;1124,44
4842;6441;224;4699,22
4843;4934;83;1734,92
4844;1374;133;1912,13
4845;860;49;2860,05
4846;9801;206;5796,39
4847;9208;200;3036,86
4848;2492;210;4871,25
4849;2555;153;4056,74
4850;1077;29;1444,49
4851;5958;223;1850,88
4852;7792;74;4648,71
4853;4094;185;3910,9
4854;6251;6;2402,17
4855;8977;73;3429,72
4856;9391;210;2049,56
4857;4964;61;4000,74
4858;8434;152;2572,33
4859;8635;228;3893,95
4860;5375;51;3541,29
4861;1114;193;1818,83
4862;2952;86;3211,7
4863;9969;195;1168,57
4864;3112;54;1833,13
4865;1324;18;1144,14
4866;8982;25;3961,97
4867;2200;23;4208,21
4868;4699;199;2561,98
4869;4021;189;2096,88
4870;6135;43;3191,72
4871;2850;215;3705,41
4872;3922;50;1633,04
4873;1688;26;2754,32
4874;6489;53;5237,7
4875;2674;196;4069,84
4876;5525;194;3277,08
4877;4896;76;3378,32
4878;6330;104;3016,38
4879;6032;208;5717,14
4880;720;76;3883,91
4881;9057;69;4973,68
4882;6013;21;5809,08
4883;9852;32;2066,71
4884;8413;147;2165,66
4885;7560;28;2841,15
4886;6515;230;5579,22
4887;2410;59;4563,73
4888;6205;137;3497,59
4889;4683;150;3084,05
4890;6942;60;1082,84
4891;1153;233;1236,36
4892;3570;212;3415,38
4893;1019;172;2263,29
4894;9952;155;4462,5
4895;8657;164;5985,42
4896;4735;225;5422,61
4897;1837;198;1699,81
4898;911;58;4083,57
4899;2663;206;2713,47
4900;1074;218;3166,67
4901;1247;86;5624,42
4902;5375;25;4065,43
4903;9021;127;5541,11
4904;8798;190;4410,43
4905;8856;170;4803,67
4906;9646;206;3907,17
4907;1597;156;3278,3
4908;5697;169;4510,12
4909;9523;92;4944,87
4910;4097;224;4803,31
4911;9697;68;2231,45
4912;4562;224;2236,69
4913;93;162;1684,17
4914;5667;123;5774,57
4915;3901;141;4983,02
4916;3535;3;4027,5
4917;2164;57;1340,05
4918;9245;229;5831,54
4919;5187;207;2963,35
4920;1387;11;3698,64
4921;1877;138;1626,96
4922;3614;96;2932,99
4923;8336;191;4198,67
4924;7883;176;1220,52
4925;8477;134;2461,35
4926;3280;171;4794,95
4927;132;153;5121,63
4928;7633;174;5536,91
4929;7888;159;1364,38
4930;6574;215;4123,88
4931;5459;26;5475,01
4932;3973;42;3022,08
4933;2293;121;3257,83
4934;6925;98;3065,41
4935;1953;228;2901,81
4936;2702;30;5153,01
4937;6745;162;2864,26
4938;2077;72;3736,75
4939;2631;142;5207,17
4940;6298;47;4858,41
4941;1271;10;2973,1
4942;571;46;5821,99
4943;5550;53;4382,75
4944;8037;210;1794,02
4945;2098;54;5189,32
4946;4005;154;1521,63
4947;8452;92;5580,06
4948;2796;39;1224,32
4949;358;160;3523
4950;9977;203;5466,18
4951;8860;162;3113,18
4952;8149;42;2721,45
4953;7505;48;1532,06
4954;1444;101;1144,63
4955;3133;145;3951,5
4956;3070;33;3516,99
4957;7011;159;4834,8
4958;9805;78;5732,9
4959;9256;72;1481,86
4960;3227;42;5316,21
4961;1736;175;2092,92
4962;114;19;1895,17
4963;4962;102;1627,67
4964;2038;124;2648,53
4965;4403;213;3774,25
4966;8370;112;5784,64
4967;1872;210;4792,91
4968;8330;218;1512,64
4969;4687;151;2075,26
4970;7302;151;4783,67
4971;2839;181;1771,27
4972;749;130;3702,59
4973;3062;154;1208,16
4974;9919;111;1190,25
4975;2246;93;3910,36
4976;9858;88;5874,95
4977;1621;222;4500,6
4978;5754;90;4201,42
4979;9375;26;5281,91
4980;9853;122;4883,52
4981;1545;21;3992,32
4982;8955;23;5783,86
4983;9650;69;2375,99
4984;9792;100;1874,42
4985;9783;146;5002,54
4986;7472;75;3239,82
4987;4431;23;4926,57
4988;7378;198;1330,3
4989;2736;131;2241,69
4990;2114;40;2929,86
4991;6823;7;1990,06
4992;1327;77;1093,35
4993;5871;124;1404,23
4994;131;63;5965,9
4995;1092;159;4593,41
4996;4927;49;3357,33
4997;1941;65;2909,51
4998;509;95;3222,93
4999;1901;101;1934,11
5000;8113;171;2125,95
5001;1527;47;2162,19
5002;76;62;3003,32
5003;6918;227;5614,22
5004;2407;130;5930,6
5005;6264;102;4356,58
5006;9026;94;1254,87
5007;4254;170;1766,87
5008;9541;92;2783,66
5009;7002;55;4364,56
5010;6468;54;5831,74
5011;7955;98;5156,06
5012;6528;78;5614,86
5013;2870;176;1541,88
5014;1298;107;3638,07
5015;8999;23;1685,33
5016;9872;162;3608,72
5017;5853;232;5461,78
5018;2233;198;5985,79
5019;7604;225;5671,41
5020;8660;87;4457,7
5021;3968;42;2633,52
5022;1991;106;2393,16
5023;6959;225;2764,43
5024;1489;96;1348,98
5025;5392;150;5336,76
5026;8254;31;2590,68
5027;3134;148;3931,09
5028;4930;23;4385,35
5029;8227;230;5918,73
5030;2979;55;1223,95
5031;8667;29;1588,24
5032;1587;172;4230,56
5033;7991;71;5364,24
5034;4329;1;2784,77
5035;3499;36;2404,89
5036;2075;24;4046,56
5037;1705;174;2865,6
5038;7096;171;1238,23
5039;4867;66;1042,66
5040;3736;158;4711,25
5041;6183;102;5759,45
5042;1251;146;1701,05
5043;916;71;3123,75
5044;913;116;2398,25
5045;577;88;3290,56
5046;7733;9;2130,08
5047;649;223;4818,94
5048;333;10;2570,44
5049;7256;213;2860,22
5050;9793;9;2417,49
5051;5067;37;2200,77
5052;5487;69;1187,37
5053;675;56;3469,24
5054;5290;73;1927,07
5055;8405;67;4440,55
5056;2690;128;3821,28
5057;2834;124;5007,73
5058;6056;42;3895,04
5059;6154;197;1578,63
5060;796;57;4287,78
5061;2185;22;3238,34
5062;9750;99;2644,83
5063;6813;73;2292,58
5064;5384;169;1976,31
5065;8378;159;4970,72
5066;5951;174;1273,84
5067;9519;190;2797,13
5068;6405;161;2612,56
5069;7881;85;3751,3
5070;4539;216;1077,28
5071;7868;72;2661,72
5072;1074;33;2625,08
5073;1697;135;5257,01
5074;6160;62;2941,85
5075;1895;169;3908,57
5076;8063;152;1279,75
5077;454;166;2322,58
5078;2745;116;4079,23
5079;8206;152;5079,8
5080;9926;217;4869,81
5081;8939;3;5960,75
5082;9000;65;5573,32
5083;7302;172;2413,94
5084;5834;57;4795,9
5085;3077;67;5026
5086;4362;156;2074,26
5087;7137;127;4848,8
5088;4357;159;5423,78
5089;4051;216;1752,45
5090;7884;167;5276,68
5091;9546;73;5826,89
5092;7407;149;3091,94
5093;452;28;2475,01
5094;1538;223;5436,35
5095;6094;184;1585,72
5096;1288;139;3653,42
5097;5655;190;2103,56
5098;1408;200;3995,42
5099;3513;154;5661,67
5100;9974;218;3996,34
5101;9860;156;3584,68
5102;2210;100;2226,82
5103;3925;16;5009,87
5104;2151;99;5653,74
5105;3035;84;1526,17
5106;6419;122;2613,52
5107;6243;14;1072,12
5108;3289;68;1425,8
5109;3139;130;3654,96
5110;8223;102;4180,33
5111;9456;231;3769
5112;2554;230;2946,3
5113;5025;207;1596,37
5114;1897;215;3026,39
5115;1978;198;3862,31
5116;8280;97;3324,13
5117;321;188;1124,96
5118;4587;133;4303,95
5119;7883;187;1768,99
5120;227;223;3300,29
5121;8035;115;1983,42
5122;2903;219;1050,69
5123;3744;63;1998,17
5124;4042;121;4256
5125;425;59;4293,09
5126;9856;212;3615,81
5127;3029;137;5937,87
5128;1414;131;5965,63
5129;6116;165;5649,69
5130;2119;177;5306,66
5131;2873;111;4269,96
5132;85;210;2232,11
5133;5584;152;2629,26
5134;9287;112;4635,73
5135;5651;189;2576,86
5136;3744;115;4254,45
5137;3722;188;2924,85
5138;3327;154;5179,36
5139;8770;66;2387,73
5140;4665;27;5255,44
5141;1581;213;4156,6
5142;9954;31;4879,59
5143;6785;67;3112,43
5144;2482;190;5574,39
5145;3131;73;1870,94
5146;8049;113;5565,37
5147;9764;165;4687,08
5148;1918;165;1823,52
5149;1770;219;2353,95
5150;6745;195;2482,93
5151;4067;110;4209,66
5152;6903;16;1682,96
5153;2081;35;4519,05
5154;1818;15;1116,84
5155;2738;4;2123,67
5156;9099;229;4334,68
5157;2571;134;5247,14
5158;4880;193;2284,65
5159;4873;195;1692,76
5160;5335;126;2868,96
5161;3031;47;1203,13
5162;2420;91;3709,83
5163;2958;34;1870,2
5164;7484;81;1344,88
5165;5604;114;5685,44
5166;7453;118;3486,57
5167;5226;175;4792,89
5168;3896;125;2977,87
5169;1718;156;1482,61
5170;2983;74;2541,47
5171;4914;93;4581,88
5172;8241;1;5046,17
5173;1371;39;5998,69
5174;9055;116;2218,61
5175;3689;153;3275,72
5176;8916;185;4400,75
5177;4750;172;2124,23
5178;287;24;3923,62
5179;4977;66;1738,2
5180;1198;192;3016,89
5181;9683;79;5265,57
5182;4105;27;3052,37
5183;3735;187;3598,04
5184;9854;20;3716,25
5185;3510;163;2222,11
5186;670;198;1770,94
5187;3943;181;5208,94
5188;9299;6;1170,77
5189;5990;179;1690,02
5190;7114;68;5229,16
5191;6867;207;1583,16
5192;729;119;4496,42
5193;7014;227;2909,84
5194;3198;199;4761
5195;7094;195;2135,91
5196;1172;6;3416,54
5197;3195;206;5181,06
5198;1977;70;4959,57
5199;2304;107;3789,54
5200;2490;218;4938,02
5201;1128;185;5122,2
5202;4111;37;4000,68
5203;7437;164;1672,77
5204;6466;86;4274,5
5205;2110;22;3490,2
5206;4276;214;2586,37
5207;6767;132;2855,68
5208;4529;115;5739,01
5209;1068;211;3228,55
5210;4656;82;3361,35
5211;438;74;1675,07
5212;3937;37;2270,37
5213;2365;30;2985,36
5214;9261;172;1287,14
5215;704;2;1175,97
5216;614;57;3722,1
5217;6395;160;1531,19
5218;8254;136;3601,95
5219;5374;130;1522,12
5220;3298;51;5774,13
5221;4656;98;5239,4
5222;9193;18;1667,94
5223;4974;9;3569,41
5224;301;42;3359,26
5225;5204;159;5871,63
5226;6667;95;3460,87
5227;349;159;2654,95
5228;7360;166;2268,76
5229;586;101;4478,66
5230;520;135;1212,95
5231;7351;112;3154,99
5232;3525;1;1880,43
5233;8774;90;2489,21
5234;243;14;2092,44
5235;522;68;3131,43
5236;4596;189;1216,92
5237;1877;43;5546,01
5238;4682;195;2893,31
5239;4596;33;4888,65
5240;7741;93;3071,71
5241;260;151;5843,9
5242;4998;25;4106,66
5243;4861;181;1473,46
5244;9036;159;3927,65
5245;1549;2;5314,7
5246;6291;203;1909,52
5247;246;206;4535,55
5248;4849;140;5440,24
5249;928;161;5984,8
5250;3244;129;5446,99
5251;991;176;2755,32
5252;9433;11;5163,48
5253;8412;211;3082,18
5254;7567;11;5347,1
5255;2410;132;4681,06
5256;5663;217;4017
5257;3999;92;2413,7
5258;3564;203;4116,79
5259;3884;228;3155,04
5260;4508;164;1760,82
5261;8751;194;5746,08
5262;7250;115;3091,44
5263;3733;137;4793,82
5264;4166;202;1738,68
5265;9632;217;1775,26
5266;4953;44;5999,68
5267;1879;183;4288,61
5268;6458;179;1837,53
5269;4727;222;4778,08
5270;339;173;3202,95
5271;8919;112;4863,09
5272;413;168;2879,48
5273;7736;80;2377,74
5274;3505;95;1313,62
5275;4946;60;5566,35
5276;1179;181;4872,27
5277;1113;154;4016,01
5278;3668;27;1025,67
5279;2817;142;5043,3
5280;2147;107;4534,32
5281;7923;17;2055,81
5282;2547;49;1884,24
5283;3878;71;3270,64
5284;6583;67;5655,79
5285;7988;28;5608,35
5286;7642;165;5863,1
5287;4478;122;3834
5288;107;30;1029,29
5289;9189;151;5852,48
5290;7660;129;5559,43
5291;9593;62;4467,8
5292;7352;73;4009,58
5293;9495;218;4200,59
5294;2157;199;2141,93
5295;3193;12;2461,08
5296;1136;67;1055,32
5297;3105;168;4335,67
5298;6961;198;3757,71
5299;9661;22;4006,14
5300;4187;16;3450,33
5301;489;219;3697,22
5302;2468;217;1902,29
5303;7167;176;1186,94
5304;1729;182;5838,95
5305;6850;190;5560,12
5306;752;93;4546,42
5307;3760;130;2230,14
5308;4836;71;3145,27
5309;1641;227;4110,49
5310;5664;105;4447,45
5311;2575;142;4394,59
5312;5988;23;2348,07
5313;154;206;3386,58
5314;2555;195;5276,46
5315;4455;206;1793,76
5316;48;106;1706,61
5317;2209;48;2526,07
5318;2973;56;2502,86
5319;2994;103;2914,09
5320;923;55;3412,05
5321;7177;126;3179,88
5322;1872;108;5112,97
5323;8561;122;4243,92
5324;6763;95;4162,43
5325;4827;72;1670,58
5326;5491;135;3411,77
5327;3302;133;1662,29
5328;5038;182;1679,02
5329;1406;224;4699,7
5330;1922;5;4593,05
5331;385;186;5886,11
5332;9263;130;4476,35
5333;3842;46;1362,5
5334;7351;38;3983,76
5335;7212;92;2098,95
5336;3314;116;2671,02
5337;1431;127;4437,24
5338;3226;27;4005,26
5339;4707;182;2817,28
5340;8635;72;1886,31
5341;9655;46;5929,37
5342;2185;164;4230,57
5343;1000;151;4661,66
5344;8154;189;3155,65
5345;2095;25;3506,21
5346;4767;124;2120,8
5347;1196;100;2803,7
5348;5599;10;1561,14
5349;405;145;5990,56
5350;2658;50;5661,72
5351;6895;66;3773,64
5352;34;112;5803,48
5353;5710;198;5345,34
5354;3724;15;5251,7
5355;6584;85;4425,49
5356;4556;40;3995,67
5357;8905;165;4312,13
5358;8067;149;5743,04
5359;518;138;4332,63
5360;7384;113;2105,25
5361;6114;227;4320,16
5362;7943;32;2037,52
5363;5239;50;2723,55
5364;7404;38;5713,02
5365;3559;140;1730,19
5366;2592;146;1436,84
5367;9091;186;2114,09
5368;6866;229;1072,66
5369;695;185;2595,66
5370;7609;21;1195,21
5371;1288;89;2299,73
5372;5344;166;4533,45
5373;2399;152;5137,61
5374;6646;43;2111,08
5375;6976;146;1806,97
5376;6049;68;1186,1
5377;9464;182;2739,32
5378;2526;137;5330,51
5379;1806;160;3777,49
5380;9939;41;5297,14
5381;6790;47;2324,15
5382;6538;204;2774,95
5383;2014;159;5838,83
5384;2513;195;3339,26
5385;9837;15;3311,42
5386;369;147;1664,95
5387;9052;25;5858,8
5388;58;124;1205,3
5389;8116;144;2857,4
5390;8945;228;4273,67
5391;7620;194;1668,75
5392;7685;125;3839,74
5393;7362;90;4175,05
5394;779;229;2226,38
5395;418;149;3483,91
5396;5458;184;3134,85
5397;1263;128;3516,66
5398;5384;55;5136,37
5399;8573;203;3173,46
5400;5391;195;4503,02
5401;3916;7;4433,05
5402;7355;50;4243,32
5403;6641;29;3427,29
5404;7815;179;2300,98
5405;1853;181;2778,17
5406;9773;226;1435,83
5407;6337;160;4735,9
5408;2424;150;1136,74
5409;6286;85;1536,26
5410;8473;13;3864,03
5411;1059;62;4987,39
5412;7339;47;1687,26
5413;6821;39;3004,21
5414;7073;51;1118,62
5415;3265;154;2171,4
5416;5647;86;4407,44
5417;3873;133;2493,51
5418;1920;38;1807,92
5419;9620;71;5278,78
5420;1135;118;5673,12
5421;7199;95;4709,03
5422;5728;69;5199,63
5423;8849;61;1382,56
5424;4510;4;4345,92
5425;1818;23;3720,28
5426;8755;94;4422,62
5427;7450;220;5547,36
5428;3077;166;3831,36
5429;6081;204;3280,62
5430;4627;5;1863,38
5431;316;96;4479,65
5432;2624;14;2094,93
5433;5235;185;2443,51
5434;629;1;2329,41
5435;9980;78;2704,99
5436;926;159;2831,11
5437;354;128;1914,47
5438;6701;105;2999,66
5439;1622;87;1939,19
5440;4490;126;3548,97
5441;1225;198;1917,49
5442;5746;12;5093,45
5443;5043;165;3536,69
5444;6671;210;3102,47
5445;997;169;1123,62
5446;4825;123;4946,59
5447;3265;33;5430,47
5448;5164;10;3664,22
5449;5467;106;3285,84
5450;3531;9;1611,55
5451;4168;194;1116,71
5452;1432;177;2449,24
5453;1804;62;4214,33
5454;893;71;1476,37
5455;3877;184;3933,34
5456;5864;164;4535,45
5457;7399;208;5466,01
5458;5412;103;3541,31
5459;370;20;2218,46
5460;9964;95;4068,7
5461;8644;120;5520,44
5462;3020;183;1440,72
5463;4636;163;3514
5464;7504;33;1849,52
5465;6169;99;3094,92
5466;5654;16;5508,38
5467;7336;201;3649,07
5468;887;100;2407,35
5469;8807;198;3678,41
5470;7879;57;1734,77
5471;1652;50;1739,61
5472;6800;17;3034,87
5473;5387;202;5361,33
5474;9997;194;3699,75
5475;1240;10;3592,54
5476;5156;48;4549,15
5477;6120;123;3505,43
5478;6265;65;2470,19
5479;6273;163;2619,66
5480;6817;29;4052,53
5481;9186;206;3842,26
5482;9955;5;5761,72
5483;5729;11;1486,33
5484;8669;134;1859,39
5485;1183;24;2681,01
5486;2025;186;1711,18
5487;4939;37;5614,53
5488;4375;125;5377,34
5489;6828;143;4514,15
5490;330;56;1931,73
5491;2870;74;2889,28
5492;1197;127;1793,31
5493;3755;219;4407,63
5494;7586;131;4368,9
5495;6498;1;1222,48
5496;2808;147;3125,99
5497;6059;136;4202,39
5498;3928;200;3175,45
5499;3690;39;2403,55
5500;9832;173;5838,7
5501;9018;98;4335,74
5502;2396;114;3743,62
5503;3880;19;3967,84
5504;2649;95;5755,81
5505;3996;40;4172,68
5506;2230;144;2490,47
5507;9366;22;1400,33
5508;3874;85;4703,23
5509;9191;40;2971,65
5510;3435;9;4433,14
5511;8228;142;4211,69
5512;1568;213;5151,32
5513;4586;138;4897,44
5514;8854;116;5654,27
5515;4624;68;1059,99
5516;8552;224;5431,59
5517;3138;7;5655,33
5518;7399;143;2274,07
5519;4855;221;4753,64
5520;3180;142;2699,67
5521;9454;5;2724,32
5522;5366;117;3575,65
5523;3036;72;4503,89
5524;6041;150;1572,31
5525;3767;46;2798,66
5526;2452;42;1229,32
5527;1685;151;2206,5
5528;1279;155;4065,65
5529;5657;209;3227,55
5530;8234;45;4670,09
5531;3828;41;4334,45
5532;360;187;2865,01
5533;2647;132;5985,98
5534;8328;46;3640,75
5535;6793;197;5077,98
5536;4628;216;5992,86
5537;8093;50;3822,75
5538;7149;225;3176,71
5539;8847;8;4456,79
5540;5348;44;2602,47
5541;105;112;3892,46
5542;9738;203;4304,17
5543;5455;233;3554,04
5544;8750;20;1325,54
5545;8886;170;1707,28
5546;4396;162;5834,33
5547;3334;123;2214,45
5548;5072;187;5003,85
5549;4758;54;2862,57
5550;4446;24;5023,88
5551;7191;120;5864
5552;9000;174;1558,7
5553;5237;73;4574,7
5554;5262;207;5210,52
5555;3948;170;5185,22
5556;5950;28;2859,07
5557;3592;76;1237,9
5558;4297;45;1828
5559;4391;147;2249,05
5560;7959;227;5707,97
5561;7238;59;5400,88
5562;2171;142;4809,73
5563;9139;170;3344,59
5564;3050;124;4265,5
5565;1570;50;3709,05
5566;8829;160;4886,55
5567;646;154;2447,43
5568;709;197;5179,28
5569;7577;123;4489,79
5570;2839;96;2464,68
5571;6980;87;5769,42
5572;1121;24;3518,28
5573;7868;178;3516,87
5574;9274;179;5085,47
5575;8372;123;2250,2
5576;6799;104;4122,69
5577;5745;213;4561,16
5578;2856;52;4022,49
5579;4015;124;3106,95
5580;9413;42;3485,13
5581;5550;32;1143,77
5582;8311;231;3111,59
5583;923;23;5876,66
5584;4692;177;1277,62
5585;6403;87;1321,09
5586;6552;10;3471,66
5587;2967;108;4874,47
5588;7127;87;2077,75
5589;1502;137;2693,96
5590;6537;70;3768,04
5591;9769;20;4163,27
5592;7485;228;4862,95
5593;5106;109;5623,68
5594;8934;136;2253,36
5595;5944;19;4876,71
5596;5169;43;2781,56
5597;770;47;2862,94
5598;1218;176;3521,73
5599;7153;130;4187,21
5600;8934;154;2255,81
5601;1175;134;5160,38
5602;8781;162;3185,04
5603;1475;230;1738,43
5604;1220;53;4247,04
5605;2400;13;3903,51
5606;9817;230;5097,51
5607;2948;145;5437,95
5608;9509;190;1971,22
5609;6093;170;1651,97
5610;221;133;1353,93
5611;1182;210;4465,48
5612;4099;28;2212,01
5613;4873;192;1401,91
5614;1271;169;1262,57
5615;8360;188;3816,76
5616;8214;30;2106,49
5617;491;31;3292,19
5618;455;107;5679,81
5619;2735;190;1976,55
5620;7179;108;3021,69
5621;6765;120;2838,26
5622;2968;97;5033,88
5623;1528;142;3624,36
5624;5127;86;4011,95
5625;9410;69;5039,68
5626;2983;213;3167,19
5627;4087;113;3674,43
5628;2147;40;5472,19
5629;3180;100;2767,43
5630;7290;199;5269,06
5631;4107;192;2352,49
5632;2791;181;1233,71
5633;8130;155;4881,64
5634;9638;197;5038,61
5635;5044;227;3893,41
5636;9965;113;4082,86
5637;3900;22;5092,21
5638;4699;126;1684,7
5639;7661;143;4388,69
5640;2424;49;4770,04
5641;6398;181;3413,18
5642;5184;231;1316,99
5643;9219;188;1038,01
5644;4517;166;5582,04
5645;3640;25;4050,99
5646;3383;32;5736,71
5647;9818;166;2850,51
5648;8446;99;3024,59
5649;3751;42;2140,01
5650;3128;2;5345,52
5651;7324;26;5245,59
5652;4012;218;3366,02
5653;985;79;1675,39
5654;814;230;4828,4
5655;2250;221;3239,85
5656;2561;134;2992,78
5657;7390;189;2156,13
5658;463;14;4426,44
5659;4448;55;1086,85
5660;706;62;3162,94
5661;326;224;3325,14
5662;2784;142;3745,33
5663;8072;185;4773,65
5664;1295;118;3785,44
5665;3533;129;5775,82
5666;8866;147;3613,12
5667;7262;37;3533,73
5668;2386;170;5915,7
5669;8940;213;2595,81
5670;2333;106;2914,24
5671;8190;179;2473,44
5672;8223;51;3126,06
5673;6675;132;1992,37
5674;2681;111;4570,28
5675;5644;136;5724,29
5676;1917;233;2318,12
5677;8699;227;5937,72
5678;7772;211;3962,01
5679;4751;145;1103,63
5680;3330;30;1607,14
5681;3463;60;4514,5
5682;45;21;3396,91
5683;9594;83;1972
5684;3372;172;3192,52
5685;8975;99;1955,91
5686;7432;104;2766,81
5687;1520;35;5258,37
5688;2243;203;3753,47
5689;9772;31;1218,17
5690;2420;223;4355,34
5691;1103;7;3783,74
5692;496;32;1007,28
5693;6900;52;1192,67
5694;4240;24;4533,9
5695;2748;13;4914,11
5696;7358;134;4561,08
5697;4842;109;1810,84
5698;757;51;4724,78
5699;4207;87;5154,85
5700;4784;160;3571,55
5701;9957;128;3495,17
5702;5782;75;5672,46
5703;5305;83;5366,61
5704;7768;123;4153,61
5705;2121;205;3186,62
5706;5156;172;4404,1
5707;4296;159;1868,74
5708;654;226;2767,18
5709;2301;220;4785,89
5710;4918;6;5077,61
5711;9468;117;5022,02
5712;7977;78;3407,09
5713;7501;127;3180,86
5714;9234;184;4866,41
5715;7869;53;2827,58
5716;7206;222;3683,3
5717;2309;90;2888,58
5718;7866;205;3418,93
5719;2043;17;4328,9
5720;6742;95;3270,36
5721;3953;79;5983,8
5722;3503;228;5679,48
5723;5229;4;5329,37
5724;5814;232;4377,18
5725;930;206;3139,1
5726;7710;7;5287,21
5727;6555;106;4323,99
5728;6197;3;2246,1
5729;8814;214;5584,89
5730;6010;76;2455,23
5731;2927;129;4648,54
5732;6139;36;2264,01
5733;5403;140;4477,48
5734;41;133;2520,45
5735;5062;9;3611,43
5736;163;150;1295,81
5737;2889;212;1722,35
5738;1390;169;5265,97
5739;9884;17;3465,96
5740;9896;2;2241,31
5741;5788;108;2990,67
5742;7377;55;5858,56
5743;7153;112;2834,52
5744;5110;27;2106,5
5745;4578;120;5731,65
5746;3780;109;2035,64
5747;3055;149;4016,85
5748;261;22;1161,5
5749;8251;104;4432,94
5750;350;96;3531,47
5751;9767;57;3356,97
5752;2429;71;2196,71
5753;8459;79;2684,43
5754;2360;56;1186,71
5755;3073;195;1677,3
5756;9629;164;2562,41
5757;7262;144;4044,15
5758;2990;52;4077,87
5759;3742;124;2432,68
5760;6442;76;3452,15
5761;5357;226;5383,9
5762;7836;22;2148,38
5763;411;48;3032,81
5764;4438;153;1465,8
5765;6631;208;5533,14
5766;4286;59;5634,51
5767;9165;125;5344,9
5768;195;103;1309,56
5769;4245;12;4158,57
5770;7678;69;3340,12
5771;3564;163;5004,58
5772;138;55;1429,26
5773;6734;103;1756,94
5774;7316;81;2212,76
5775;634;35;3588,5
5776;4992;39;2411,67
5777;967;149;1492,02
5778;9813;75;2465,67
5779;8277;81;2030,66
5780;4516;114;5041,85
5781;2506;100;2566,74
5782;2032;46;4806,55
5783;3413;30;3663,65
5784;2104;155;2149,94
5785;90;81;2686,95
5786;9397;91;3365,44
5787;6857;82;3929,81
5788;8547;11;1630,91
5789;1324;14;3154,99
5790;6219;59;4930,85
5791;7241;194;1509,33
5792;4455;145;4032,89
5793;3747;121;5188,29
5794;7984;186;5129,4
5795;5010;113;2503,31
5796;3106;230;1163,36
5797;8321;55;4243,33
5798;6140;14;5734,92
5799;6684;233;1635,84
5800;3506;79;5899,8
5801;1622;91;3294,93
5802;5548;133;5143,24
5803;3699;150;3014,24
5804;9794;133;1330,88
5805;2584;215;5893,26
5806;2525;3;4211,39
5807;5045;85;2254,6
5808;1754;4;2848,98
5809;9847;110;3344,89
5810;591;209;3952,1
5811;8414;139;4789,14
5812;9381;95;2885,29
5813;783;17;1206,15
5814;8052;19;3279,44
5815;847;12;2709,8
5816;5802;223;1795,08
5817;8082;17;3458,83
5818;2767;23;5035,55
5819;2661;141;5061,21
5820;620;227;1367,74
5821;5854;163;5127,85
5822;3351;108;1320,37
5823;6990;178;5237,76
5824;9533;216;3428,68
5825;251;233;5095,44
5826;5332;106;5847,82
5827;1205;41;5755,31
5828;2705;72;2971,85
5829;813;183;1222,91
5830;7981;160;5983,36
5831;6789;193;5183,81
5832;1288;60;4516,4
5833;792;109;3170,68
5834;154;44;3222,19
5835;7498;101;1760,9
5836;5422;183;1832,92
5837;9013;23;1741,25
5838;3905;9;1215,04
5839;282;97;5102,71
5840;7595;30;4704,32
5841;6123;189;1185,16
5842;3113;22;1452,42
5843;8812;158;3214,87
5844;4178;35;2246,71
5845;1284;4;2163,28
5846;3861;65;1787,68
5847;9598;95;1883,5
5848;6003;8;4436,5
5849;6409;143;1480,85
5850;3168;53;1613,59
5851;7368;121;4711,91
5852;2134;12;5687,87
5853;6512;69;2915,12
5854;519;93;5866,59
5855;8473;209;2111,69
5856;4087;146;2087,14
5857;2198;93;5366,41
5858;247;90;5889,64
5859;5656;129;3892,28
5860;7200;90;2161,02
5861;1719;163;2613,73
5862;1449;155;4327,75
5863;7084;144;4849,82
5864;4298;161;5152,27
5865;1643;121;5326,05
5866;7371;138;3175,19
5867;3589;61;2851,19
5868;357;4;2356,88
5869;9704;199;4476,27
5870;3966;137;3840,47
5871;4238;127;4734,72
5872;3504;202;3387,55
5873;474;203;1912,83
5874;1595;64;3234,95
